timestamp,active_requests,active_sessions,api_latency_ms,api_status,auditoria_locks,batch_requests_per_sec,buffer_cache_hit_ratio,caja_locks,cost_threshold,cpu_idl,cpu_stl,cpu_sys,cpu_usr,cpu_wai,database_size_mb,deadlocks_per_sec,detalle_venta_locks,disk_read_per_sec,disk_write_per_sec,idle_sessions,inventario_locks,kardex_locks,load1,load15,load5,lock_waits,long_queries_x,long_transactions_x,max_server_memory,memory_available_mb,memory_percent,memory_used_mb,movimiento_caja_locks,net_recv_per_sec,net_send_per_sec,page_life_expectancy,page_reads_per_sec,page_writes_per_sec,products_count,rollbacks_per_sec,sales_count,sql_compilations_per_sec,total_locks,total_reads,total_writes,transactions_per_sec,user_connections_setting,venta_locks,cpu_total,events_login_count,events_logout_count,events_wait_count,events_lock_count,events_batch_count,long_queries_y,long_transactions_y,query_duration_max_ms,query_duration_avg_ms,cpu_time_sum_ms,logical_reads_sum,writes_sum,wait_lck_count,wait_io_count,wait_log_count,distinct_sessions_count,query_count,wait_count,lock_event_count,error_count,duration_max_ms,duration_avg_ms,requests_per_session
2026-09-18 16:42:28,23.0,37.0,802.0,403.0,0.0,,100.0,0.0,,44.1,0.0,30.6,24.1,0.0,0.0,0.0,0.0,8454452.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,,1372.0,91.5,14776.0,0.0,77093.0,40249.0,1962.0,,,0.0,,0.0,,14.0,,,,,0.0,54.7,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.6216216216216216
2026-09-18 16:42:34,29.0,48.0,16.0,403.0,0.0,0.0,100.0,0.0,,60.2,0.0,25.6,11.7,0.0,0.0,0.0,0.0,8927714.0,841226.0,40.0,0.0,0.0,0.08,0.01,0.02,0.0,22.0,22.0,,1351.0,91.6,14797.0,0.0,92403.0,37421.0,1967.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,16.333333333333332,304.85,,0.0,37.3,0,0,0,31,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,31,0,0.0,0.0,0.6041666666666666
2026-09-18 16:42:39,33.0,49.0,28.0,403.0,0.0,0.0,100.0,0.0,,43.8,0.0,43.4,10.0,0.0,0.0,0.0,0.0,677441.0,1422763.0,38.0,0.0,0.0,0.07,0.01,0.02,0.0,22.0,22.0,,1385.0,91.4,14762.0,0.0,109835.0,40078.0,1972.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,43.4,573.31,,3.0,53.4,0,0,0,15,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,15,0,0.0,0.0,0.673469387755102
2026-09-18 16:42:45,32.0,48.0,24.0,403.0,0.0,0.0,100.0,0.0,,41.8,0.0,43.7,11.1,0.0,0.0,0.0,0.0,1088518.0,1402389.0,40.0,0.0,0.0,0.07,0.01,0.02,0.0,22.0,22.0,,1340.0,91.7,14807.0,0.0,125749.0,38838.0,1977.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,39.666666666666664,659.21,,0.0,54.800000000000004,0,0,0,20,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,20,0,0.0,0.0,0.6666666666666666
2026-09-18 16:42:50,21.0,39.0,27.0,403.0,0.0,0.0,100.0,0.0,,40.5,0.0,44.8,12.1,0.0,0.0,0.0,0.0,21098266.0,1551827.0,30.0,0.0,0.0,0.06,0.01,0.02,0.0,13.0,13.0,,1299.0,92.0,14849.0,0.0,103109.0,38484.0,1982.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,0.0,47.0,650.69,,0.0,56.9,0,0,0,21,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,21,0,0.0,0.0,0.5384615384615384
2026-09-18 16:42:55,19.0,36.0,18.0,403.0,0.0,0.0,100.0,0.0,,44.0,0.0,43.8,9.5,0.0,0.0,0.0,0.0,1030699.0,1305297.0,30.0,0.0,0.0,0.06,0.01,0.02,0.0,10.0,10.0,,1328.0,91.8,14819.0,0.0,101038.0,38569.0,1988.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,46.8,652.66,,0.0,53.3,0,0,0,21,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,21,0,0.0,0.0,0.5277777777777778
2026-09-18 16:43:00,19.0,35.0,21.0,403.0,0.0,0.0,100.0,0.0,,43.0,0.0,44.6,9.1,0.0,0.0,0.0,0.0,756935.0,1264646.0,26.0,0.0,0.0,0.05,0.01,0.02,4.0,9.0,9.0,,1323.0,91.8,14825.0,0.0,109648.0,43083.0,1993.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,0.0,46.8,635.55,,0.0,53.7,0,0,0,26,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,26,0,0.0,0.0,0.5428571428571428
2026-09-18 16:43:06,19.0,36.0,23.0,403.0,0.0,0.0,100.0,0.0,,40.2,0.0,45.4,11.1,0.0,0.0,0.0,0.0,520456.0,1332070.0,27.0,0.0,0.0,0.05,0.01,0.01,0.0,9.0,9.0,,1392.0,91.4,14755.0,0.0,114832.0,34106.0,1998.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,0.0,38.166666666666664,635.96,,0.0,56.5,0,0,0,10,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,10,0,0.0,0.0,0.5277777777777778
2026-09-18 16:43:11,17.0,35.0,25.0,403.0,0.0,0.0,100.0,0.0,,40.9,0.0,44.9,11.2,0.0,0.0,0.0,0.0,320080.0,1520554.0,27.0,0.0,0.0,0.12,0.01,0.03,0.0,9.0,9.0,,1456.0,91.0,14691.0,0.0,110278.0,35160.0,2003.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,48.0,679.08,,0.0,56.099999999999994,0,0,0,10,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,10,0,0.0,0.0,0.4857142857142857
2026-09-18 16:43:16,16.0,35.0,23.0,403.0,0.0,0.0,100.0,0.0,,41.1,0.0,44.5,11.1,0.0,0.0,0.0,0.0,20611607.0,1587052.0,25.0,0.0,0.0,0.11,0.01,0.03,0.0,9.0,9.0,,1428.0,91.2,14720.0,0.0,87229.0,38633.0,2008.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,0.0,49.6,663.56,,1.0,55.6,0,0,0,19,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,19,0,0.0,0.0,0.45714285714285713
