event_name,timestamp,session_id,login_name,program_name,database_name,_linea,command,duration,cpu_time,logical_reads,writes,wait_type,resource_type,mode,status,process_type
sql_batch_completed,2026-09-07 04:34:40.974,51,0,0,SteelNort,"{""event_name"": ""sql_batch_completed"", ""timestamp"": ""2026-09-07 04:34:40.974"", ""database_name"": ""SteelNort"", ""session_id"": 51, ""command"": ""AWAITING COMMAND"", ""duration"": 1999, ""cpu_time"": 0, ""logical_reads"": 0, ""writes"": 0, ""status"": ""completed""}",AWAITING COMMAND,1999.0,0.0,0.0,0.0,0,0,0,completed,UNKNOWN
sql_batch_completed,2026-09-07 04:34:40.974,70,0,0,master,"{""event_name"": ""sql_batch_completed"", ""timestamp"": ""2026-09-07 04:34:40.974"", ""database_name"": ""master"", ""session_id"": 70, ""command"": ""TASK MANAGER"", ""duration"": 194527, ""cpu_time"": 0, ""logical_reads"": 0, ""writes"": 0, ""status"": ""completed""}",TASK MANAGER,194527.0,0.0,0.0,0.0,0,0,0,completed,SQL_SERVER_INTERNAL
sql_batch_completed,2026-09-07 04:34:43.004,73,0,0,SteelNort,"{""event_name"": ""sql_batch_completed"", ""timestamp"": ""2026-09-07 04:34:43.004"", ""database_name"": ""SteelNort"", ""session_id"": 73, ""command"": ""SELECT"", ""duration"": 14, ""cpu_time"": 8, ""logical_reads"": 0, ""writes"": 0}",SELECT,14.0,8.0,0.0,0.0,0,0,0,0,USER
sql_batch_completed,2026-09-07 04:34:45.027,73,0,0,SteelNort,"{""event_name"": ""sql_batch_completed"", ""timestamp"": ""2026-09-07 04:34:45.027"", ""database_name"": ""SteelNort"", ""session_id"": 73, ""command"": ""SELECT"", ""duration"": 2032, ""cpu_time"": 8, ""logical_reads"": 0, ""writes"": 0, ""status"": ""completed""}",SELECT,2032.0,8.0,0.0,0.0,0,0,0,completed,USER
sql_batch_completed,2026-09-07 04:34:49.071,72,0,0,SteelNort,"{""event_name"": ""sql_batch_completed"", ""timestamp"": ""2026-09-07 04:34:49.071"", ""database_name"": ""SteelNort"", ""session_id"": 72, ""command"": ""EXECUTE"", ""duration"": 80, ""cpu_time"": 86, ""logical_reads"": 0, ""writes"": 0, ""wait_type"": ""MSQL_XP""}",EXECUTE,80.0,86.0,0.0,0.0,MSQL_XP,0,0,0,USER
wait_info,2026-09-07 04:34:51.103,58,0,0,master,"{""event_name"": ""wait_info"", ""timestamp"": ""2026-09-07 04:34:51.103"", ""session_id"": 58, ""wait_type"": ""BROKER_TO_FLUSH"", ""database_name"": ""master""}",0,0.0,0.0,0.0,0.0,BROKER_TO_FLUSH,0,0,0,UNKNOWN
sql_batch_completed,2026-09-07 04:34:51.103,72,0,0,SteelNort,"{""event_name"": ""sql_batch_completed"", ""timestamp"": ""2026-09-07 04:34:51.103"", ""database_name"": ""SteelNort"", ""session_id"": 72, ""command"": ""EXECUTE"", ""duration"": 2118, ""cpu_time"": 86, ""logical_reads"": 0, ""writes"": 0, ""status"": ""completed""}",EXECUTE,2118.0,86.0,0.0,0.0,0,0,0,completed,USER
login,2026-09-07 04:34:59.204,69,795ec2146175\Administrator,Microsoft SQL Server,SteelNort,"{""event_name"": ""login"", ""timestamp"": ""2026-09-07 04:34:59.204"", ""session_id"": 69, ""login_name"": ""795ec2146175\\Administrator"", ""program_name"": ""Microsoft SQL Server"", ""database_name"": ""SteelNort""}",0,0.0,0.0,0.0,0.0,0,0,0,0,UNKNOWN
sql_batch_completed,2026-09-07 04:34:59.204,72,0,0,SteelNort,"{""event_name"": ""sql_batch_completed"", ""timestamp"": ""2026-09-07 04:34:59.204"", ""database_name"": ""SteelNort"", ""session_id"": 72, ""command"": ""EXECUTE"", ""duration"": 95, ""cpu_time"": 86, ""logical_reads"": 0, ""writes"": 0, ""wait_type"": ""MSQL_XP""}",EXECUTE,95.0,86.0,0.0,0.0,MSQL_XP,0,0,0,USER
logout,2026-09-07 04:35:01.231,69,0,0,0,"{""event_name"": ""logout"", ""timestamp"": ""2026-09-07 04:35:01.231"", ""session_id"": 69}",0,0.0,0.0,0.0,0.0,0,0,0,0,UNKNOWN
sql_batch_completed,2026-09-07 04:35:01.231,68,0,0,SteelNort,"{""event_name"": ""sql_batch_completed"", ""timestamp"": ""2026-09-07 04:35:01.231"", ""database_name"": ""SteelNort"", ""session_id"": 68, ""command"": ""EXECUTE"", ""duration"": 4, ""cpu_time"": 0, ""logical_reads"": 0, ""writes"": 0}",EXECUTE,4.0,0.0,0.0,0.0,0,0,0,0,USER
sql_batch_completed,2026-09-07 04:35:01.231,72,0,0,SteelNort,"{""event_name"": ""sql_batch_completed"", ""timestamp"": ""2026-09-07 04:35:01.231"", ""database_name"": ""SteelNort"", ""session_id"": 72, ""command"": ""EXECUTE"", ""duration"": 2129, ""cpu_time"": 86, ""logical_reads"": 0, ""writes"": 0, ""status"": ""completed""}",EXECUTE,2129.0,86.0,0.0,0.0,0,0,0,completed,USER
login,2026-09-07 04:35:05.287,69,795ec2146175\Administrator,Microsoft SQL Server,SteelNort,"{""event_name"": ""login"", ""timestamp"": ""2026-09-07 04:35:05.287"", ""session_id"": 69, ""login_name"": ""795ec2146175\\Administrator"", ""program_name"": ""Microsoft SQL Server"", ""database_name"": ""SteelNort""}",0,0.0,0.0,0.0,0.0,0,0,0,0,UNKNOWN
sql_batch_completed,2026-09-07 04:35:05.287,72,0,0,SteelNort,"{""event_name"": ""sql_batch_completed"", ""timestamp"": ""2026-09-07 04:35:05.287"", ""database_name"": ""SteelNort"", ""session_id"": 72, ""command"": ""EXECUTE"", ""duration"": 195, ""cpu_time"": 105, ""logical_reads"": 0, ""writes"": 0, ""wait_type"": ""MSQL_XP""}",EXECUTE,195.0,105.0,0.0,0.0,MSQL_XP,0,0,0,USER
sql_batch_completed,2026-09-07 04:35:05.287,68,0,0,SteelNort,"{""event_name"": ""sql_batch_completed"", ""timestamp"": ""2026-09-07 04:35:05.287"", ""database_name"": ""SteelNort"", ""session_id"": 68, ""command"": ""AWAITING COMMAND"", ""duration"": 2026, ""cpu_time"": 0, ""logical_reads"": 0, ""writes"": 0, ""status"": ""completed""}",AWAITING COMMAND,2026.0,0.0,0.0,0.0,0,0,0,completed,UNKNOWN
logout,2026-09-07 04:35:07.314,69,0,0,0,"{""event_name"": ""logout"", ""timestamp"": ""2026-09-07 04:35:07.314"", ""session_id"": 69}",0,0.0,0.0,0.0,0.0,0,0,0,0,UNKNOWN
sql_batch_completed,2026-09-07 04:35:07.314,72,0,0,SteelNort,"{""event_name"": ""sql_batch_completed"", ""timestamp"": ""2026-09-07 04:35:07.314"", ""database_name"": ""SteelNort"", ""session_id"": 72, ""command"": ""EXECUTE"", ""duration"": 2227, ""cpu_time"": 105, ""logical_reads"": 0, ""writes"": 0, ""status"": ""completed""}",EXECUTE,2227.0,105.0,0.0,0.0,0,0,0,completed,USER
