event_name,timestamp,session_id,login_name,program_name,database_name,_linea,resource_type,mode,process_type
login,2026-09-18 16:40:22.289,96,sa,SteelNortCargaNormal,SteelNort,"{""event_name"": ""login"", ""timestamp"": ""2026-09-18 16:40:22.289"", ""session_id"": 96, ""login_name"": ""sa"", ""program_name"": ""SteelNortCargaNormal"", ""database_name"": ""SteelNort""}",0,0,UNKNOWN
login,2026-09-18 16:40:22.289,97,sa,SteelNortCargaNormal,SteelNort,"{""event_name"": ""login"", ""timestamp"": ""2026-09-18 16:40:22.289"", ""session_id"": 97, ""login_name"": ""sa"", ""program_name"": ""SteelNortCargaNormal"", ""database_name"": ""SteelNort""}",0,0,UNKNOWN
login,2026-09-18 16:40:22.289,98,sa,SteelNortCargaNormal,SteelNort,"{""event_name"": ""login"", ""timestamp"": ""2026-09-18 16:40:22.289"", ""session_id"": 98, ""login_name"": ""sa"", ""program_name"": ""SteelNortCargaNormal"", ""database_name"": ""SteelNort""}",0,0,UNKNOWN
login,2026-09-18 16:40:22.289,99,sa,SteelNortCargaNormal,SteelNort,"{""event_name"": ""login"", ""timestamp"": ""2026-09-18 16:40:22.289"", ""session_id"": 99, ""login_name"": ""sa"", ""program_name"": ""SteelNortCargaNormal"", ""database_name"": ""SteelNort""}",0,0,UNKNOWN
login,2026-09-18 16:40:22.289,100,sa,unknown,SteelNort,"{""event_name"": ""login"", ""timestamp"": ""2026-09-18 16:40:22.289"", ""session_id"": 100, ""login_name"": ""sa"", ""program_name"": ""unknown"", ""database_name"": ""SteelNort""}",0,0,UNKNOWN
login,2026-09-18 16:40:22.289,88,sa,Python,SteelNort,"{""event_name"": ""login"", ""timestamp"": ""2026-09-18 16:40:22.289"", ""session_id"": 88, ""login_name"": ""sa"", ""program_name"": ""Python"", ""database_name"": ""SteelNort""}",0,0,UNKNOWN
login,2026-09-18 16:40:22.289,89,sa,Python,SteelNort,"{""event_name"": ""login"", ""timestamp"": ""2026-09-18 16:40:22.289"", ""session_id"": 89, ""login_name"": ""sa"", ""program_name"": ""Python"", ""database_name"": ""SteelNort""}",0,0,UNKNOWN
login,2026-09-18 16:40:22.289,90,sa,SteelNortCargaNormal,SteelNort,"{""event_name"": ""login"", ""timestamp"": ""2026-09-18 16:40:22.289"", ""session_id"": 90, ""login_name"": ""sa"", ""program_name"": ""SteelNortCargaNormal"", ""database_name"": ""SteelNort""}",0,0,UNKNOWN
login,2026-09-18 16:40:22.289,91,sa,SteelNortCargaNormal,SteelNort,"{""event_name"": ""login"", ""timestamp"": ""2026-09-18 16:40:22.289"", ""session_id"": 91, ""login_name"": ""sa"", ""program_name"": ""SteelNortCargaNormal"", ""database_name"": ""SteelNort""}",0,0,UNKNOWN
login,2026-09-18 16:40:22.289,92,sa,SteelNortCargaNormal,SteelNort,"{""event_name"": ""login"", ""timestamp"": ""2026-09-18 16:40:22.289"", ""session_id"": 92, ""login_name"": ""sa"", ""program_name"": ""SteelNortCargaNormal"", ""database_name"": ""SteelNort""}",0,0,UNKNOWN
login,2026-09-18 16:40:22.289,93,sa,SteelNortCargaNormal,SteelNort,"{""event_name"": ""login"", ""timestamp"": ""2026-09-18 16:40:22.289"", ""session_id"": 93, ""login_name"": ""sa"", ""program_name"": ""SteelNortCargaNormal"", ""database_name"": ""SteelNort""}",0,0,UNKNOWN
login,2026-09-18 16:40:22.289,94,sa,SteelNortCargaNormal,SteelNort,"{""event_name"": ""login"", ""timestamp"": ""2026-09-18 16:40:22.289"", ""session_id"": 94, ""login_name"": ""sa"", ""program_name"": ""SteelNortCargaNormal"", ""database_name"": ""SteelNort""}",0,0,UNKNOWN
login,2026-09-18 16:40:22.289,95,sa,SteelNortCargaNormal,SteelNort,"{""event_name"": ""login"", ""timestamp"": ""2026-09-18 16:40:22.289"", ""session_id"": 95, ""login_name"": ""sa"", ""program_name"": ""SteelNortCargaNormal"", ""database_name"": ""SteelNort""}",0,0,UNKNOWN
lock_acquired,2026-09-18 16:40:22.289,99,0,0,0,"{""event_name"": ""lock_acquired"", ""timestamp"": ""2026-09-18 16:40:22.289"", ""session_id"": 99, ""resource_type"": ""OBJECT"", ""mode"": ""IS""}",OBJECT,IS,UNKNOWN
lock_acquired,2026-09-18 16:40:22.289,98,0,0,0,"{""event_name"": ""lock_acquired"", ""timestamp"": ""2026-09-18 16:40:22.289"", ""session_id"": 98, ""resource_type"": ""OBJECT"", ""mode"": ""IX""}",OBJECT,IX,UNKNOWN
lock_acquired,2026-09-18 16:40:22.289,100,0,0,0,"{""event_name"": ""lock_acquired"", ""timestamp"": ""2026-09-18 16:40:22.289"", ""session_id"": 100, ""resource_type"": ""KEY"", ""mode"": ""X""}",KEY,X,UNKNOWN
