event_name,timestamp,session_id,login_name,program_name,database_name,_linea,resource_type,mode,severity,error_number,message,process_type
lock_acquired,2026-09-11 08:51:08.550,82.0,0,0,0,"{""event_name"": ""lock_acquired"", ""timestamp"": ""2026-09-11 08:51:08.550"", ""session_id"": 82, ""resource_type"": ""PAGE"", ""mode"": ""IX""}",PAGE,IX,0.0,0.0,0,UNKNOWN
lock_acquired,2026-09-11 08:51:08.550,85.0,0,0,0,"{""event_name"": ""lock_acquired"", ""timestamp"": ""2026-09-11 08:51:08.550"", ""session_id"": 85, ""resource_type"": ""OBJECT"", ""mode"": ""IX""}",OBJECT,IX,0.0,0.0,0,UNKNOWN
lock_acquired,2026-09-11 08:51:08.550,93.0,0,0,0,"{""event_name"": ""lock_acquired"", ""timestamp"": ""2026-09-11 08:51:08.550"", ""session_id"": 93, ""resource_type"": ""PAGE"", ""mode"": ""IX""}",PAGE,IX,0.0,0.0,0,UNKNOWN
lock_acquired,2026-09-11 08:51:08.550,82.0,0,0,0,"{""event_name"": ""lock_acquired"", ""timestamp"": ""2026-09-11 08:51:08.550"", ""session_id"": 82, ""resource_type"": ""OBJECT"", ""mode"": ""IX""}",OBJECT,IX,0.0,0.0,0,UNKNOWN
lock_acquired,2026-09-11 08:51:08.550,77.0,0,0,0,"{""event_name"": ""lock_acquired"", ""timestamp"": ""2026-09-11 08:51:08.550"", ""session_id"": 77, ""resource_type"": ""PAGE"", ""mode"": ""IX""}",PAGE,IX,0.0,0.0,0,UNKNOWN
lock_acquired,2026-09-11 08:51:08.550,80.0,0,0,0,"{""event_name"": ""lock_acquired"", ""timestamp"": ""2026-09-11 08:51:08.550"", ""session_id"": 80, ""resource_type"": ""PAGE"", ""mode"": ""IU""}",PAGE,IU,0.0,0.0,0,UNKNOWN
lock_acquired,2026-09-11 08:51:08.550,78.0,0,0,0,"{""event_name"": ""lock_acquired"", ""timestamp"": ""2026-09-11 08:51:08.550"", ""session_id"": 78, ""resource_type"": ""PAGE"", ""mode"": ""IX""}",PAGE,IX,0.0,0.0,0,UNKNOWN
lock_acquired,2026-09-11 08:51:08.550,85.0,0,0,0,"{""event_name"": ""lock_acquired"", ""timestamp"": ""2026-09-11 08:51:08.550"", ""session_id"": 85, ""resource_type"": ""KEY"", ""mode"": ""X""}",KEY,X,0.0,0.0,0,UNKNOWN
lock_acquired,2026-09-11 08:51:08.550,93.0,0,0,0,"{""event_name"": ""lock_acquired"", ""timestamp"": ""2026-09-11 08:51:08.550"", ""session_id"": 93, ""resource_type"": ""OBJECT"", ""mode"": ""IX""}",OBJECT,IX,0.0,0.0,0,UNKNOWN
lock_acquired,2026-09-11 08:51:08.550,94.0,0,0,0,"{""event_name"": ""lock_acquired"", ""timestamp"": ""2026-09-11 08:51:08.550"", ""session_id"": 94, ""resource_type"": ""OBJECT"", ""mode"": ""IX""}",OBJECT,IX,0.0,0.0,0,UNKNOWN
lock_acquired,2026-09-11 08:51:08.550,86.0,0,0,0,"{""event_name"": ""lock_acquired"", ""timestamp"": ""2026-09-11 08:51:08.550"", ""session_id"": 86, ""resource_type"": ""PAGE"", ""mode"": ""IS""}",PAGE,IS,0.0,0.0,0,UNKNOWN
lock_acquired,2026-09-11 08:51:08.550,80.0,0,0,0,"{""event_name"": ""lock_acquired"", ""timestamp"": ""2026-09-11 08:51:08.550"", ""session_id"": 80, ""resource_type"": ""KEY"", ""mode"": ""S""}",KEY,S,0.0,0.0,0,UNKNOWN
lock_acquired,2026-09-11 08:51:08.550,78.0,0,0,0,"{""event_name"": ""lock_acquired"", ""timestamp"": ""2026-09-11 08:51:08.550"", ""session_id"": 78, ""resource_type"": ""OBJECT"", ""mode"": ""IX""}",OBJECT,IX,0.0,0.0,0,UNKNOWN
lock_acquired,2026-09-11 08:51:08.550,80.0,0,0,0,"{""event_name"": ""lock_acquired"", ""timestamp"": ""2026-09-11 08:51:08.550"", ""session_id"": 80, ""resource_type"": ""PAGE"", ""mode"": ""IX""}",PAGE,IX,0.0,0.0,0,UNKNOWN
lock_released,2026-09-11 08:51:08.550,76.0,0,0,0,"{""event_name"": ""lock_released"", ""timestamp"": ""2026-09-11 08:51:08.550"", ""session_id"": 76, ""resource_type"": ""PAGE"", ""mode"": ""IS""}",PAGE,IS,0.0,0.0,0,UNKNOWN
lock_released,2026-09-11 08:51:08.550,76.0,0,0,0,"{""event_name"": ""lock_released"", ""timestamp"": ""2026-09-11 08:51:08.550"", ""session_id"": 76, ""resource_type"": ""OBJECT"", ""mode"": ""IS""}",OBJECT,IS,0.0,0.0,0,UNKNOWN
xml_deadlock_report,2026-09-11 08:51:13.578,0.0,0,0,SteelNort,"{""event_name"": ""xml_deadlock_report"", ""timestamp"": ""2026-09-11 08:51:13.578"", ""database_name"": ""SteelNort"", ""severity"": 13, ""error_number"": 1205, ""message"": ""Deadlock detected""}",0,0,13.0,1205.0,Deadlock detected,UNKNOWN
lock_acquired,2026-09-11 08:51:13.578,77.0,0,0,0,"{""event_name"": ""lock_acquired"", ""timestamp"": ""2026-09-11 08:51:13.578"", ""session_id"": 77, ""resource_type"": ""PAGE"", ""mode"": ""IS""}",PAGE,IS,0.0,0.0,0,UNKNOWN
lock_acquired,2026-09-11 08:51:13.578,78.0,0,0,0,"{""event_name"": ""lock_acquired"", ""timestamp"": ""2026-09-11 08:51:13.578"", ""session_id"": 78, ""resource_type"": ""KEY"", ""mode"": ""S""}",KEY,S,0.0,0.0,0,UNKNOWN
lock_acquired,2026-09-11 08:51:13.578,80.0,0,0,0,"{""event_name"": ""lock_acquired"", ""timestamp"": ""2026-09-11 08:51:13.578"", ""session_id"": 80, ""resource_type"": ""KEY"", ""mode"": ""U""}",KEY,U,0.0,0.0,0,UNKNOWN
lock_acquired,2026-09-11 08:51:13.578,85.0,0,0,0,"{""event_name"": ""lock_acquired"", ""timestamp"": ""2026-09-11 08:51:13.578"", ""session_id"": 85, ""resource_type"": ""KEY"", ""mode"": ""S""}",KEY,S,0.0,0.0,0,UNKNOWN
lock_acquired,2026-09-11 08:51:13.578,82.0,0,0,0,"{""event_name"": ""lock_acquired"", ""timestamp"": ""2026-09-11 08:51:13.578"", ""session_id"": 82, ""resource_type"": ""KEY"", ""mode"": ""S""}",KEY,S,0.0,0.0,0,UNKNOWN
lock_acquired,2026-09-11 08:51:13.578,94.0,0,0,0,"{""event_name"": ""lock_acquired"", ""timestamp"": ""2026-09-11 08:51:13.578"", ""session_id"": 94, ""resource_type"": ""KEY"", ""mode"": ""S""}",KEY,S,0.0,0.0,0,UNKNOWN
lock_acquired,2026-09-11 08:51:13.578,78.0,0,0,0,"{""event_name"": ""lock_acquired"", ""timestamp"": ""2026-09-11 08:51:13.578"", ""session_id"": 78, ""resource_type"": ""PAGE"", ""mode"": ""IU""}",PAGE,IU,0.0,0.0,0,UNKNOWN
lock_acquired,2026-09-11 08:51:13.578,94.0,0,0,0,"{""event_name"": ""lock_acquired"", ""timestamp"": ""2026-09-11 08:51:13.578"", ""session_id"": 94, ""resource_type"": ""PAGE"", ""mode"": ""IU""}",PAGE,IU,0.0,0.0,0,UNKNOWN
lock_acquired,2026-09-11 08:51:13.578,85.0,0,0,0,"{""event_name"": ""lock_acquired"", ""timestamp"": ""2026-09-11 08:51:13.578"", ""session_id"": 85, ""resource_type"": ""PAGE"", ""mode"": ""IU""}",PAGE,IU,0.0,0.0,0,UNKNOWN
lock_acquired,2026-09-11 08:51:13.578,93.0,0,0,0,"{""event_name"": ""lock_acquired"", ""timestamp"": ""2026-09-11 08:51:13.578"", ""session_id"": 93, ""resource_type"": ""KEY"", ""mode"": ""S""}",KEY,S,0.0,0.0,0,UNKNOWN
lock_acquired,2026-09-11 08:51:13.578,82.0,0,0,0,"{""event_name"": ""lock_acquired"", ""timestamp"": ""2026-09-11 08:51:13.578"", ""session_id"": 82, ""resource_type"": ""PAGE"", ""mode"": ""IU""}",PAGE,IU,0.0,0.0,0,UNKNOWN
lock_acquired,2026-09-11 08:51:13.578,86.0,0,0,0,"{""event_name"": ""lock_acquired"", ""timestamp"": ""2026-09-11 08:51:13.578"", ""session_id"": 86, ""resource_type"": ""PAGE"", ""mode"": ""IU""}",PAGE,IU,0.0,0.0,0,UNKNOWN
lock_acquired,2026-09-11 08:51:13.578,86.0,0,0,0,"{""event_name"": ""lock_acquired"", ""timestamp"": ""2026-09-11 08:51:13.578"", ""session_id"": 86, ""resource_type"": ""KEY"", ""mode"": ""S""}",KEY,S,0.0,0.0,0,UNKNOWN
lock_acquired,2026-09-11 08:51:13.578,93.0,0,0,0,"{""event_name"": ""lock_acquired"", ""timestamp"": ""2026-09-11 08:51:13.578"", ""session_id"": 93, ""resource_type"": ""PAGE"", ""mode"": ""IU""}",PAGE,IU,0.0,0.0,0,UNKNOWN
lock_released,2026-09-11 08:51:13.578,80.0,0,0,0,"{""event_name"": ""lock_released"", ""timestamp"": ""2026-09-11 08:51:13.578"", ""session_id"": 80, ""resource_type"": ""PAGE"", ""mode"": ""IU""}",PAGE,IU,0.0,0.0,0,UNKNOWN
lock_released,2026-09-11 08:51:13.578,77.0,0,0,0,"{""event_name"": ""lock_released"", ""timestamp"": ""2026-09-11 08:51:13.578"", ""session_id"": 77, ""resource_type"": ""KEY"", ""mode"": ""U""}",KEY,U,0.0,0.0,0,UNKNOWN
lock_released,2026-09-11 08:51:13.578,78.0,0,0,0,"{""event_name"": ""lock_released"", ""timestamp"": ""2026-09-11 08:51:13.578"", ""session_id"": 78, ""resource_type"": ""PAGE"", ""mode"": ""IS""}",PAGE,IS,0.0,0.0,0,UNKNOWN
lock_released,2026-09-11 08:51:13.578,82.0,0,0,0,"{""event_name"": ""lock_released"", ""timestamp"": ""2026-09-11 08:51:13.578"", ""session_id"": 82, ""resource_type"": ""PAGE"", ""mode"": ""IS""}",PAGE,IS,0.0,0.0,0,UNKNOWN
lock_released,2026-09-11 08:51:13.578,94.0,0,0,0,"{""event_name"": ""lock_released"", ""timestamp"": ""2026-09-11 08:51:13.578"", ""session_id"": 94, ""resource_type"": ""PAGE"", ""mode"": ""IS""}",PAGE,IS,0.0,0.0,0,UNKNOWN
lock_released,2026-09-11 08:51:13.578,86.0,0,0,0,"{""event_name"": ""lock_released"", ""timestamp"": ""2026-09-11 08:51:13.578"", ""session_id"": 86, ""resource_type"": ""PAGE"", ""mode"": ""IS""}",PAGE,IS,0.0,0.0,0,UNKNOWN
lock_released,2026-09-11 08:51:13.578,80.0,0,0,0,"{""event_name"": ""lock_released"", ""timestamp"": ""2026-09-11 08:51:13.578"", ""session_id"": 80, ""resource_type"": ""KEY"", ""mode"": ""S""}",KEY,S,0.0,0.0,0,UNKNOWN
lock_released,2026-09-11 08:51:13.578,85.0,0,0,0,"{""event_name"": ""lock_released"", ""timestamp"": ""2026-09-11 08:51:13.578"", ""session_id"": 85, ""resource_type"": ""PAGE"", ""mode"": ""IS""}",PAGE,IS,0.0,0.0,0,UNKNOWN
lock_released,2026-09-11 08:51:13.578,93.0,0,0,0,"{""event_name"": ""lock_released"", ""timestamp"": ""2026-09-11 08:51:13.578"", ""session_id"": 93, ""resource_type"": ""PAGE"", ""mode"": ""IS""}",PAGE,IS,0.0,0.0,0,UNKNOWN
xml_deadlock_report,2026-09-11 08:51:18.601,0.0,0,0,SteelNort,"{""event_name"": ""xml_deadlock_report"", ""timestamp"": ""2026-09-11 08:51:18.601"", ""database_name"": ""SteelNort"", ""severity"": 13, ""error_number"": 1205, ""message"": ""Deadlock detected""}",0,0,13.0,1205.0,Deadlock detected,UNKNOWN
xml_deadlock_report,2026-09-11 08:51:18.601,0.0,0,0,SteelNort,"{""event_name"": ""xml_deadlock_report"", ""timestamp"": ""2026-09-11 08:51:18.601"", ""database_name"": ""SteelNort"", ""severity"": 13, ""error_number"": 1205, ""message"": ""Deadlock detected""}",0,0,13.0,1205.0,Deadlock detected,UNKNOWN
xml_deadlock_report,2026-09-11 08:51:18.601,0.0,0,0,SteelNort,"{""event_name"": ""xml_deadlock_report"", ""timestamp"": ""2026-09-11 08:51:18.601"", ""database_name"": ""SteelNort"", ""severity"": 13, ""error_number"": 1205, ""message"": ""Deadlock detected""}",0,0,13.0,1205.0,Deadlock detected,UNKNOWN
xml_deadlock_report,2026-09-11 08:51:18.601,0.0,0,0,SteelNort,"{""event_name"": ""xml_deadlock_report"", ""timestamp"": ""2026-09-11 08:51:18.601"", ""database_name"": ""SteelNort"", ""severity"": 13, ""error_number"": 1205, ""message"": ""Deadlock detected""}",0,0,13.0,1205.0,Deadlock detected,UNKNOWN
xml_deadlock_report,2026-09-11 08:51:18.601,0.0,0,0,SteelNort,"{""event_name"": ""xml_deadlock_report"", ""timestamp"": ""2026-09-11 08:51:18.601"", ""database_name"": ""SteelNort"", ""severity"": 13, ""error_number"": 1205, ""message"": ""Deadlock detected""}",0,0,13.0,1205.0,Deadlock detected,UNKNOWN
xml_deadlock_report,2026-09-11 08:51:18.601,0.0,0,0,SteelNort,"{""event_name"": ""xml_deadlock_report"", ""timestamp"": ""2026-09-11 08:51:18.601"", ""database_name"": ""SteelNort"", ""severity"": 13, ""error_number"": 1205, ""message"": ""Deadlock detected""}",0,0,13.0,1205.0,Deadlock detected,UNKNOWN
xml_deadlock_report,2026-09-11 08:51:18.601,0.0,0,0,SteelNort,"{""event_name"": ""xml_deadlock_report"", ""timestamp"": ""2026-09-11 08:51:18.601"", ""database_name"": ""SteelNort"", ""severity"": 13, ""error_number"": 1205, ""message"": ""Deadlock detected""}",0,0,13.0,1205.0,Deadlock detected,UNKNOWN
login,2026-09-11 08:51:18.601,95.0,795ec2146175\Administrator,Microsoft SQL Server,SteelNort,"{""event_name"": ""login"", ""timestamp"": ""2026-09-11 08:51:18.601"", ""session_id"": 95, ""login_name"": ""795ec2146175\\Administrator"", ""program_name"": ""Microsoft SQL Server"", ""database_name"": ""SteelNort""}",0,0,0.0,0.0,0,UNKNOWN
lock_acquired,2026-09-11 08:51:18.601,80.0,0,0,0,"{""event_name"": ""lock_acquired"", ""timestamp"": ""2026-09-11 08:51:18.601"", ""session_id"": 80, ""resource_type"": ""PAGE"", ""mode"": ""IU""}",PAGE,IU,0.0,0.0,0,UNKNOWN
lock_acquired,2026-09-11 08:51:18.601,77.0,0,0,0,"{""event_name"": ""lock_acquired"", ""timestamp"": ""2026-09-11 08:51:18.601"", ""session_id"": 77, ""resource_type"": ""PAGE"", ""mode"": ""IU""}",PAGE,IU,0.0,0.0,0,UNKNOWN
lock_acquired,2026-09-11 08:51:18.601,86.0,0,0,0,"{""event_name"": ""lock_acquired"", ""timestamp"": ""2026-09-11 08:51:18.601"", ""session_id"": 86, ""resource_type"": ""KEY"", ""mode"": ""U""}",KEY,U,0.0,0.0,0,UNKNOWN
lock_acquired,2026-09-11 08:51:18.601,78.0,0,0,0,"{""event_name"": ""lock_acquired"", ""timestamp"": ""2026-09-11 08:51:18.601"", ""session_id"": 78, ""resource_type"": ""PAGE"", ""mode"": ""IS""}",PAGE,IS,0.0,0.0,0,UNKNOWN
lock_acquired,2026-09-11 08:51:18.601,82.0,0,0,0,"{""event_name"": ""lock_acquired"", ""timestamp"": ""2026-09-11 08:51:18.601"", ""session_id"": 82, ""resource_type"": ""PAGE"", ""mode"": ""IS""}",PAGE,IS,0.0,0.0,0,UNKNOWN
lock_acquired,2026-09-11 08:51:18.601,80.0,0,0,0,"{""event_name"": ""lock_acquired"", ""timestamp"": ""2026-09-11 08:51:18.601"", ""session_id"": 80, ""resource_type"": ""KEY"", ""mode"": ""S""}",KEY,S,0.0,0.0,0,UNKNOWN
lock_acquired,2026-09-11 08:51:18.601,85.0,0,0,0,"{""event_name"": ""lock_acquired"", ""timestamp"": ""2026-09-11 08:51:18.601"", ""session_id"": 85, ""resource_type"": ""PAGE"", ""mode"": ""IS""}",PAGE,IS,0.0,0.0,0,UNKNOWN
lock_acquired,2026-09-11 08:51:18.601,77.0,0,0,0,"{""event_name"": ""lock_acquired"", ""timestamp"": ""2026-09-11 08:51:18.601"", ""session_id"": 77, ""resource_type"": ""KEY"", ""mode"": ""S""}",KEY,S,0.0,0.0,0,UNKNOWN
lock_released,2026-09-11 08:51:18.601,77.0,0,0,0,"{""event_name"": ""lock_released"", ""timestamp"": ""2026-09-11 08:51:18.601"", ""session_id"": 77, ""resource_type"": ""PAGE"", ""mode"": ""IS""}",PAGE,IS,0.0,0.0,0,UNKNOWN
lock_released,2026-09-11 08:51:18.601,78.0,0,0,0,"{""event_name"": ""lock_released"", ""timestamp"": ""2026-09-11 08:51:18.601"", ""session_id"": 78, ""resource_type"": ""KEY"", ""mode"": ""S""}",KEY,S,0.0,0.0,0,UNKNOWN
lock_released,2026-09-11 08:51:18.601,80.0,0,0,0,"{""event_name"": ""lock_released"", ""timestamp"": ""2026-09-11 08:51:18.601"", ""session_id"": 80, ""resource_type"": ""KEY"", ""mode"": ""U""}",KEY,U,0.0,0.0,0,UNKNOWN
lock_released,2026-09-11 08:51:18.601,85.0,0,0,0,"{""event_name"": ""lock_released"", ""timestamp"": ""2026-09-11 08:51:18.601"", ""session_id"": 85, ""resource_type"": ""KEY"", ""mode"": ""S""}",KEY,S,0.0,0.0,0,UNKNOWN
lock_released,2026-09-11 08:51:18.601,82.0,0,0,0,"{""event_name"": ""lock_released"", ""timestamp"": ""2026-09-11 08:51:18.601"", ""session_id"": 82, ""resource_type"": ""KEY"", ""mode"": ""S""}",KEY,S,0.0,0.0,0,UNKNOWN
lock_released,2026-09-11 08:51:18.601,78.0,0,0,0,"{""event_name"": ""lock_released"", ""timestamp"": ""2026-09-11 08:51:18.601"", ""session_id"": 78, ""resource_type"": ""PAGE"", ""mode"": ""IU""}",PAGE,IU,0.0,0.0,0,UNKNOWN
lock_released,2026-09-11 08:51:18.601,85.0,0,0,0,"{""event_name"": ""lock_released"", ""timestamp"": ""2026-09-11 08:51:18.601"", ""session_id"": 85, ""resource_type"": ""PAGE"", ""mode"": ""IU""}",PAGE,IU,0.0,0.0,0,UNKNOWN
lock_released,2026-09-11 08:51:18.601,82.0,0,0,0,"{""event_name"": ""lock_released"", ""timestamp"": ""2026-09-11 08:51:18.601"", ""session_id"": 82, ""resource_type"": ""PAGE"", ""mode"": ""IU""}",PAGE,IU,0.0,0.0,0,UNKNOWN
lock_released,2026-09-11 08:51:18.601,86.0,0,0,0,"{""event_name"": ""lock_released"", ""timestamp"": ""2026-09-11 08:51:18.601"", ""session_id"": 86, ""resource_type"": ""PAGE"", ""mode"": ""IU""}",PAGE,IU,0.0,0.0,0,UNKNOWN
lock_released,2026-09-11 08:51:18.601,86.0,0,0,0,"{""event_name"": ""lock_released"", ""timestamp"": ""2026-09-11 08:51:18.601"", ""session_id"": 86, ""resource_type"": ""KEY"", ""mode"": ""S""}",KEY,S,0.0,0.0,0,UNKNOWN
xml_deadlock_report,2026-09-11 08:51:23.624,0.0,0,0,SteelNort,"{""event_name"": ""xml_deadlock_report"", ""timestamp"": ""2026-09-11 08:51:23.624"", ""database_name"": ""SteelNort"", ""severity"": 13, ""error_number"": 1205, ""message"": ""Deadlock detected""}",0,0,13.0,1205.0,Deadlock detected,UNKNOWN
xml_deadlock_report,2026-09-11 08:51:23.624,0.0,0,0,SteelNort,"{""event_name"": ""xml_deadlock_report"", ""timestamp"": ""2026-09-11 08:51:23.624"", ""database_name"": ""SteelNort"", ""severity"": 13, ""error_number"": 1205, ""message"": ""Deadlock detected""}",0,0,13.0,1205.0,Deadlock detected,UNKNOWN
xml_deadlock_report,2026-09-11 08:51:23.624,0.0,0,0,SteelNort,"{""event_name"": ""xml_deadlock_report"", ""timestamp"": ""2026-09-11 08:51:23.624"", ""database_name"": ""SteelNort"", ""severity"": 13, ""error_number"": 1205, ""message"": ""Deadlock detected""}",0,0,13.0,1205.0,Deadlock detected,UNKNOWN
xml_deadlock_report,2026-09-11 08:51:23.624,0.0,0,0,SteelNort,"{""event_name"": ""xml_deadlock_report"", ""timestamp"": ""2026-09-11 08:51:23.624"", ""database_name"": ""SteelNort"", ""severity"": 13, ""error_number"": 1205, ""message"": ""Deadlock detected""}",0,0,13.0,1205.0,Deadlock detected,UNKNOWN
xml_deadlock_report,2026-09-11 08:51:23.624,0.0,0,0,SteelNort,"{""event_name"": ""xml_deadlock_report"", ""timestamp"": ""2026-09-11 08:51:23.624"", ""database_name"": ""SteelNort"", ""severity"": 13, ""error_number"": 1205, ""message"": ""Deadlock detected""}",0,0,13.0,1205.0,Deadlock detected,UNKNOWN
xml_deadlock_report,2026-09-11 08:51:23.624,0.0,0,0,SteelNort,"{""event_name"": ""xml_deadlock_report"", ""timestamp"": ""2026-09-11 08:51:23.624"", ""database_name"": ""SteelNort"", ""severity"": 13, ""error_number"": 1205, ""message"": ""Deadlock detected""}",0,0,13.0,1205.0,Deadlock detected,UNKNOWN
xml_deadlock_report,2026-09-11 08:51:23.624,0.0,0,0,SteelNort,"{""event_name"": ""xml_deadlock_report"", ""timestamp"": ""2026-09-11 08:51:23.624"", ""database_name"": ""SteelNort"", ""severity"": 13, ""error_number"": 1205, ""message"": ""Deadlock detected""}",0,0,13.0,1205.0,Deadlock detected,UNKNOWN
xml_deadlock_report,2026-09-11 08:51:23.624,0.0,0,0,SteelNort,"{""event_name"": ""xml_deadlock_report"", ""timestamp"": ""2026-09-11 08:51:23.624"", ""database_name"": ""SteelNort"", ""severity"": 13, ""error_number"": 1205, ""message"": ""Deadlock detected""}",0,0,13.0,1205.0,Deadlock detected,UNKNOWN
xml_deadlock_report,2026-09-11 08:51:23.624,0.0,0,0,SteelNort,"{""event_name"": ""xml_deadlock_report"", ""timestamp"": ""2026-09-11 08:51:23.624"", ""database_name"": ""SteelNort"", ""severity"": 13, ""error_number"": 1205, ""message"": ""Deadlock detected""}",0,0,13.0,1205.0,Deadlock detected,UNKNOWN
xml_deadlock_report,2026-09-11 08:51:23.624,0.0,0,0,SteelNort,"{""event_name"": ""xml_deadlock_report"", ""timestamp"": ""2026-09-11 08:51:23.624"", ""database_name"": ""SteelNort"", ""severity"": 13, ""error_number"": 1205, ""message"": ""Deadlock detected""}",0,0,13.0,1205.0,Deadlock detected,UNKNOWN
xml_deadlock_report,2026-09-11 08:51:23.624,0.0,0,0,SteelNort,"{""event_name"": ""xml_deadlock_report"", ""timestamp"": ""2026-09-11 08:51:23.624"", ""database_name"": ""SteelNort"", ""severity"": 13, ""error_number"": 1205, ""message"": ""Deadlock detected""}",0,0,13.0,1205.0,Deadlock detected,UNKNOWN
xml_deadlock_report,2026-09-11 08:51:23.624,0.0,0,0,SteelNort,"{""event_name"": ""xml_deadlock_report"", ""timestamp"": ""2026-09-11 08:51:23.624"", ""database_name"": ""SteelNort"", ""severity"": 13, ""error_number"": 1205, ""message"": ""Deadlock detected""}",0,0,13.0,1205.0,Deadlock detected,UNKNOWN
xml_deadlock_report,2026-09-11 08:51:23.624,0.0,0,0,SteelNort,"{""event_name"": ""xml_deadlock_report"", ""timestamp"": ""2026-09-11 08:51:23.624"", ""database_name"": ""SteelNort"", ""severity"": 13, ""error_number"": 1205, ""message"": ""Deadlock detected""}",0,0,13.0,1205.0,Deadlock detected,UNKNOWN
xml_deadlock_report,2026-09-11 08:51:23.624,0.0,0,0,SteelNort,"{""event_name"": ""xml_deadlock_report"", ""timestamp"": ""2026-09-11 08:51:23.624"", ""database_name"": ""SteelNort"", ""severity"": 13, ""error_number"": 1205, ""message"": ""Deadlock detected""}",0,0,13.0,1205.0,Deadlock detected,UNKNOWN
xml_deadlock_report,2026-09-11 08:51:23.624,0.0,0,0,SteelNort,"{""event_name"": ""xml_deadlock_report"", ""timestamp"": ""2026-09-11 08:51:23.624"", ""database_name"": ""SteelNort"", ""severity"": 13, ""error_number"": 1205, ""message"": ""Deadlock detected""}",0,0,13.0,1205.0,Deadlock detected,UNKNOWN
xml_deadlock_report,2026-09-11 08:51:23.624,0.0,0,0,SteelNort,"{""event_name"": ""xml_deadlock_report"", ""timestamp"": ""2026-09-11 08:51:23.624"", ""database_name"": ""SteelNort"", ""severity"": 13, ""error_number"": 1205, ""message"": ""Deadlock detected""}",0,0,13.0,1205.0,Deadlock detected,UNKNOWN
xml_deadlock_report,2026-09-11 08:51:23.624,0.0,0,0,SteelNort,"{""event_name"": ""xml_deadlock_report"", ""timestamp"": ""2026-09-11 08:51:23.624"", ""database_name"": ""SteelNort"", ""severity"": 13, ""error_number"": 1205, ""message"": ""Deadlock detected""}",0,0,13.0,1205.0,Deadlock detected,UNKNOWN
xml_deadlock_report,2026-09-11 08:51:23.624,0.0,0,0,SteelNort,"{""event_name"": ""xml_deadlock_report"", ""timestamp"": ""2026-09-11 08:51:23.624"", ""database_name"": ""SteelNort"", ""severity"": 13, ""error_number"": 1205, ""message"": ""Deadlock detected""}",0,0,13.0,1205.0,Deadlock detected,UNKNOWN
xml_deadlock_report,2026-09-11 08:51:23.624,0.0,0,0,SteelNort,"{""event_name"": ""xml_deadlock_report"", ""timestamp"": ""2026-09-11 08:51:23.624"", ""database_name"": ""SteelNort"", ""severity"": 13, ""error_number"": 1205, ""message"": ""Deadlock detected""}",0,0,13.0,1205.0,Deadlock detected,UNKNOWN
xml_deadlock_report,2026-09-11 08:51:23.624,0.0,0,0,SteelNort,"{""event_name"": ""xml_deadlock_report"", ""timestamp"": ""2026-09-11 08:51:23.624"", ""database_name"": ""SteelNort"", ""severity"": 13, ""error_number"": 1205, ""message"": ""Deadlock detected""}",0,0,13.0,1205.0,Deadlock detected,UNKNOWN
xml_deadlock_report,2026-09-11 08:51:23.624,0.0,0,0,SteelNort,"{""event_name"": ""xml_deadlock_report"", ""timestamp"": ""2026-09-11 08:51:23.624"", ""database_name"": ""SteelNort"", ""severity"": 13, ""error_number"": 1205, ""message"": ""Deadlock detected""}",0,0,13.0,1205.0,Deadlock detected,UNKNOWN
xml_deadlock_report,2026-09-11 08:51:23.624,0.0,0,0,SteelNort,"{""event_name"": ""xml_deadlock_report"", ""timestamp"": ""2026-09-11 08:51:23.624"", ""database_name"": ""SteelNort"", ""severity"": 13, ""error_number"": 1205, ""message"": ""Deadlock detected""}",0,0,13.0,1205.0,Deadlock detected,UNKNOWN
xml_deadlock_report,2026-09-11 08:51:23.624,0.0,0,0,SteelNort,"{""event_name"": ""xml_deadlock_report"", ""timestamp"": ""2026-09-11 08:51:23.624"", ""database_name"": ""SteelNort"", ""severity"": 13, ""error_number"": 1205, ""message"": ""Deadlock detected""}",0,0,13.0,1205.0,Deadlock detected,UNKNOWN
xml_deadlock_report,2026-09-11 08:51:23.624,0.0,0,0,SteelNort,"{""event_name"": ""xml_deadlock_report"", ""timestamp"": ""2026-09-11 08:51:23.624"", ""database_name"": ""SteelNort"", ""severity"": 13, ""error_number"": 1205, ""message"": ""Deadlock detected""}",0,0,13.0,1205.0,Deadlock detected,UNKNOWN
xml_deadlock_report,2026-09-11 08:51:23.624,0.0,0,0,SteelNort,"{""event_name"": ""xml_deadlock_report"", ""timestamp"": ""2026-09-11 08:51:23.624"", ""database_name"": ""SteelNort"", ""severity"": 13, ""error_number"": 1205, ""message"": ""Deadlock detected""}",0,0,13.0,1205.0,Deadlock detected,UNKNOWN
xml_deadlock_report,2026-09-11 08:51:23.624,0.0,0,0,SteelNort,"{""event_name"": ""xml_deadlock_report"", ""timestamp"": ""2026-09-11 08:51:23.624"", ""database_name"": ""SteelNort"", ""severity"": 13, ""error_number"": 1205, ""message"": ""Deadlock detected""}",0,0,13.0,1205.0,Deadlock detected,UNKNOWN
