idx,run,score,prediccion
60,carga20,0.14356059465313298,1
61,carga20,0.15347350252135217,1
62,carga20,0.1740242410674322,1
63,carga20,0.17460215703994686,1
64,carga20,0.18993530781248535,1
65,carga20,0.21019953107922262,1
66,carga20,0.21291599632014024,1
67,carga20,0.24656433536862365,1
68,carga20,0.28472092335209065,1
69,carga20,0.2877262648138178,1
70,carga20,0.2614664986877683,1
71,carga20,0.25348545008923984,1
72,carga20,0.25538210424828467,1
73,carga20,0.2601318870214149,1
74,carga20,0.25703276211500903,1
75,carga20,0.2535783229554003,1
76,carga20,0.26767268957580526,1
77,carga20,0.2861957785663565,1
78,carga20,0.2648959614373423,1
79,carga20,0.26869511197983964,1
80,carga20,0.282525606893657,1
81,carga20,0.268788748821174,1
82,carga20,0.26524318687706927,1
83,carga20,0.25682557119242355,1
84,carga20,0.24488334758255792,1
85,carga20,0.24938280632595478,1
86,carga20,0.2401185125879718,1
87,carga20,0.23041724968113342,1
88,carga20,0.22087449843546558,1
89,carga20,0.232305457426487,1
90,carga20,0.23364999272492093,1
91,carga20,0.2437966563664674,1
92,carga20,0.25658817499539643,1
93,carga20,0.2665332592042975,1
94,carga20,0.26640521407599793,1
95,carga20,0.25874217554563483,1
96,carga20,0.2385339983286312,1
97,carga20,0.22072888104450683,1
98,carga20,0.22853729741952356,1
99,carga20,0.21637862923874274,1
100,carga20,0.2060053264337195,1
101,carga20,0.19691341155862696,1
102,carga20,0.12224397947558807,1
103,carga20,0.0208579761408334,1
104,carga20,-0.00015451537889821232,-1
105,carga20,-0.00016950404934978902,-1
106,carga20,-0.00019039915627616644,-1
107,carga20,0.00033642048632753774,1
108,carga20,1.6469445966005303e-05,1
109,carga20,0.00013298792044058594,1
110,carga20,-4.857402272984146e-05,-1
111,carga20,0.00011656998316522671,1
112,carga20,0.00035671975523965394,1
113,carga20,-0.0004387758838069189,-1
114,carga20,0.027564542136253034,1
115,carga20,0.03465512813522664,1
116,carga20,0.01037853920398335,1
117,carga20,0.00020988928121534745,1
118,carga20,0.022074958823262936,1
119,carga20,0.04864677275373286,1
120,carga20,0.08461937045483858,1
121,carga20,0.1189139128545349,1
122,carga20,0.1377240899548734,1
123,carga20,0.15385038146631091,1
124,carga20,0.17268496755359974,1
125,carga20,0.17597700549094242,1
126,carga20,0.12073660381067419,1
127,carga20,0.15416975587569448,1
128,carga20,0.14596178508618862,1
129,carga20,0.18971020219846824,1
130,carga20,0.2012721282112957,1
131,carga20,0.06434177075752423,1
132,carga20,0.060799436345492786,1
133,carga20,0.06422569833631253,1
134,carga20,0.054710209694545875,1
135,carga20,0.058231773941067266,1
136,carga20,0.13023044880738865,1
137,carga20,0.13234742101455377,1
138,carga20,0.14581124875591644,1
139,carga20,0.13008883499348878,1
140,carga20,0.10833548332347664,1
141,carga20,0.23855413274313875,1
142,carga20,0.24625140687132396,1
143,carga20,0.24241175618301558,1
144,carga20,0.20783203187749366,1
145,carga20,0.021000944889066897,1
146,carga20,0.00040231337704377257,1
147,carga20,3.694858835900927e-05,1
148,carga20,-0.00021163865607320975,-1
149,carga20,0.00020127021925531174,1
150,carga20,2.2696272955480268e-06,1
151,carga20,-4.8144323675169964e-05,-1
152,carga20,2.387023751171391e-05,1
153,carga20,0.0001645581340238289,1
154,carga20,-8.139373670368322e-05,-1
155,carga20,0.06726991271329474,1
156,carga20,0.09660971761793269,1
157,carga20,0.11794653367765673,1
158,carga20,0.1267146772970451,1
159,carga20,0.12603961468483071,1
160,carga20,0.10840780249844784,1
161,carga20,0.11139203667015363,1
162,carga20,0.12509071322620513,1
163,carga20,0.13250285301115983,1
164,carga20,0.14736876372620655,1
165,carga20,0.15697485975247571,1
166,carga20,0.1511657376899601,1
167,carga20,0.13434924184249886,1
168,carga20,0.12320554710315501,1
169,carga20,0.017012507416188316,1
170,carga18,0.00021173990748935,1
171,carga18,-0.0003581565501619144,-1
172,carga18,0.004976626622625435,1
173,carga18,0.00019868909085052344,1
174,carga18,0.1498657551858531,1
175,carga18,0.11948480902584002,1
176,carga18,0.11190963043104518,1
177,carga18,0.11961407913913236,1
178,carga18,0.14389659067576532,1
179,carga18,0.1482885723947055,1
180,carga18,0.1326918794764017,1
181,carga18,9.080345587342276e-05,1
182,carga18,-6.480849894885399e-05,-1
