idx,run,score,prediccion
212,10,0.15778107196888547,1
213,10,0.18499797274623409,1
214,10,0.19878080463885772,1
215,10,0.19875002117062812,1
216,10,0.19587885017364193,1
217,10,0.18987934608605994,1
218,10,0.18904997004141588,1
219,10,0.17999767268523215,1
220,carga7,-1.592198159971693,-1
221,carga7,-1.084657827103169,-1
222,carga7,-0.05368977082927229,-1
223,carga7,-0.12332395546553654,-1
224,carga7,-0.06716584120629343,-1
225,carga7,-0.1421539129175453,-1
226,carga7,-0.16138841598868447,-1
227,carga7,-0.13895491918999947,-1
228,carga7,-0.1389306778114212,-1
229,carga7,-0.17836585140990113,-1
