timestamp,active_requests,active_sessions,api_latency_ms,api_status,auditoria_locks,batch_requests_per_sec,buffer_cache_hit_ratio,caja_locks,cpu_idl,cpu_stl,cpu_sys,cpu_usr,cpu_wai,database_size_mb,deadlocks_per_sec,detalle_venta_locks,disk_read_per_sec,disk_write_per_sec,idle_sessions,inventario_locks,kardex_locks,load1,load15,load5,lock_waits,long_queries_x,long_transactions_x,memory_available_mb,memory_percent,memory_used_mb,movimiento_caja_locks,net_recv_per_sec,net_send_per_sec,page_life_expectancy,page_reads_per_sec,page_writes_per_sec,products_count,rollbacks_per_sec,sales_count,sql_compilations_per_sec,total_locks,total_reads,total_writes,transactions_per_sec,venta_locks,cpu_total,events_login_count,events_logout_count,events_wait_count,events_lock_count,events_batch_count,long_queries_y,long_transactions_y,query_duration_max_ms,query_duration_avg_ms,cpu_time_sum_ms,logical_reads_sum,writes_sum,wait_lck_count,wait_io_count,wait_log_count,distinct_sessions_count,query_count,wait_count,lock_event_count,error_count,duration_max_ms,duration_avg_ms,requests_per_session
2026-09-11 10:37:36,18.0,34.0,0.0,0.0,0.0,,100.0,0.0,42.1,0.0,31.7,24.6,0.0,0.0,52.0,0.0,111461893.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,751.0,95.4,15412.0,0.0,0.0,0.0,6771.0,,,0.0,,0.0,,16.0,,,,0.0,56.3,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,52,0.0,0.0,0.5294117647058824
2026-09-11 10:37:42,26.0,45.0,1674.0,403.0,0.0,0.0,100.0,0.0,42.5,0.0,30.0,25.7,0.0,0.0,52.0,0.0,29737349.0,750869.0,35.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,17.0,638.0,96.1,15526.0,0.0,1920.0,1456.0,6776.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,25.666666666666668,275.98,0.0,55.7,0,0,0,29,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,29,0,0.0,0.0,0.5777777777777777
2026-09-11 10:37:48,26.0,45.0,51.0,403.0,0.0,0.0,100.0,0.0,26.3,0.0,48.0,23.1,0.0,0.0,52.0,0.0,6500481.0,5093109.0,37.0,0.0,0.0,0.16,0.01,0.03,0.0,17.0,17.0,673.0,95.8,15490.0,0.0,12721.0,205726.0,6781.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,68.0,706.94,0.0,71.1,0,0,0,27,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,27,0,0.0,0.0,0.5777777777777777
2026-09-11 10:37:53,16.0,37.0,34.0,403.0,0.0,0.0,100.0,0.0,28.9,0.0,46.1,23.0,0.0,0.0,52.0,0.0,6037373.0,2834807.0,27.0,0.0,0.0,0.15,0.01,0.03,0.0,8.0,8.0,659.0,95.9,15505.0,0.0,94398.0,152235.0,6787.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,0.0,77.0,660.23,3.0,69.1,0,0,0,26,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,26,0,0.0,0.0,0.43243243243243246
2026-09-11 10:37:59,15.0,36.0,41.0,403.0,0.0,0.0,100.0,0.0,23.7,0.0,48.9,25.1,0.0,0.0,52.0,0.0,8327508.0,3780464.0,27.0,0.0,0.0,1.41,0.1,0.3,0.0,8.0,8.0,607.0,96.2,15557.0,0.0,223535.0,134264.0,6792.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,58.5,685.77,3.0,74.0,0,0,0,26,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,26,0,0.0,0.0,0.4166666666666667
2026-09-11 10:38:04,15.0,36.0,39.0,403.0,0.0,0.0,100.0,0.0,12.5,0.0,52.7,30.1,0.0,0.0,52.0,0.0,6409451.0,2539949.0,30.0,0.0,0.0,2.34,0.17,0.51,2.0,8.0,8.0,609.0,96.2,15555.0,0.0,20182.0,119838.0,6797.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,51.6,472.85,0.0,82.80000000000001,0,0,0,17,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,17,0,0.0,0.0,0.4166666666666667
2026-09-11 10:38:09,16.0,36.0,74.0,403.0,0.0,0.0,100.0,0.0,14.9,0.0,51.5,30.7,0.0,0.0,52.0,0.0,66015366.0,11635295.0,29.0,0.0,0.0,2.23,0.18,0.51,1.0,8.0,8.0,395.0,97.6,15768.0,0.0,133773.0,213156.0,6803.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,79.8,847.05,0.0,82.2,0,0,0,15,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,15,0,0.0,0.0,0.4444444444444444
2026-09-11 10:38:14,17.0,36.0,46.0,403.0,0.0,0.0,100.0,0.0,4.5,0.0,56.4,36.6,0.0,0.0,52.0,0.0,47906212.0,32653549.0,30.0,0.0,0.0,2.3,0.19,0.56,0.0,8.0,8.0,112.0,99.3,16052.0,0.0,601485.0,152529.0,6808.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,57.4,629.94,0.0,93.0,0,0,0,18,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,18,0,0.0,0.0,0.4722222222222222
2026-09-11 10:38:20,15.0,36.0,32.0,403.0,0.0,0.0,100.0,0.0,11.0,0.0,53.5,32.2,0.0,0.0,52.0,0.0,57100038.0,96585762.0,27.0,0.0,0.0,2.59,0.22,0.65,0.0,8.0,8.0,277.0,98.3,15886.0,0.0,667854.0,153625.0,6813.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,58.166666666666664,728.05,0.0,85.7,0,0,0,32,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,32,0,0.0,0.0,0.4166666666666667
2026-09-11 10:38:25,15.0,36.0,46.0,403.0,0.0,0.0,100.0,0.0,14.4,0.0,52.0,30.2,0.0,0.0,52.0,0.0,40293762.0,15461193.0,28.0,0.0,0.0,2.46,0.23,0.65,1.0,8.0,8.0,351.0,97.8,15812.0,0.0,57144.0,25534.0,6818.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,78.2,759.11,0.0,82.2,0,0,0,17,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,17,0,0.0,0.0,0.4166666666666667
