timestamp,active_requests,active_sessions,api_latency_ms,api_status,auditoria_locks,batch_requests_per_sec,buffer_cache_hit_ratio,caja_locks,cost_threshold,cpu_idl,cpu_stl,cpu_sys,cpu_usr,cpu_wai,database_size_mb,deadlocks_per_sec,detalle_venta_locks,disk_read_per_sec,disk_write_per_sec,idle_sessions,inventario_locks,kardex_locks,load1,load15,load5,lock_waits,long_queries_x,long_transactions_x,max_server_memory,memory_available_mb,memory_percent,memory_used_mb,movimiento_caja_locks,net_recv_per_sec,net_send_per_sec,page_life_expectancy,page_reads_per_sec,page_writes_per_sec,products_count,rollbacks_per_sec,sales_count,sql_compilations_per_sec,total_locks,total_reads,total_writes,transactions_per_sec,user_connections_setting,venta_locks,cpu_total,events_login_count,events_logout_count,events_wait_count,events_lock_count,events_batch_count,long_queries_y,long_transactions_y,query_duration_max_ms,query_duration_avg_ms,cpu_time_sum_ms,logical_reads_sum,writes_sum,wait_lck_count,wait_io_count,wait_log_count,distinct_sessions_count,query_count,wait_count,lock_event_count,error_count,duration_max_ms,duration_avg_ms,log_error_count,log_warning_count,log_fatal_count,requests_per_session
2026-09-04 05:13:47,13.0,26.0,5007.0,0.0,0.0,0.0,100.0,0.0,5.0,29.4,0.0,16.9,45.7,0.1,0.0,0.0,0.0,100512.0,3290131.0,23.0,0.0,0.0,9.78,5.65,8.8,0.0,12.0,12.0,4096.0,1728.0,55.9,2188.0,0.0,22573.0,3883.0,1375.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.6,169.86,0.0,0.0,62.6,0,0,0,0,1,0,0,5033.0,5033.0,0.0,0.0,0.0,0,0,0,1,1,0,0,0,5033.0,5033.0,0,0,0,0.5
2026-09-04 05:14:02,10.0,23.0,5005.0,0.0,0.0,0.0,100.0,0.0,,30.0,0.0,16.9,45.1,0.1,0.0,0.0,0.0,0.0,3142861.0,22.0,0.0,0.0,9.51,5.7,8.79,0.0,9.0,9.0,,1734.0,55.7,2182.0,0.0,22396.0,3914.0,1390.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.8,110.49,,0.0,62.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.43478260869565216
2026-09-04 05:14:17,10.0,23.0,5008.0,0.0,0.0,0.0,100.0,0.0,,29.9,0.0,17.2,44.6,0.1,0.0,0.0,0.0,230376.0,5536856.0,22.0,0.0,0.0,9.54,5.77,8.83,0.0,9.0,9.0,,1727.0,55.9,2189.0,0.0,21555.0,3562.0,1405.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.26666666666666666,128.97,,0.0,61.8,0,0,0,0,1,0,0,216.0,216.0,114.0,0.0,0.0,0,0,0,1,1,0,0,0,216.0,216.0,0,0,0,0.43478260869565216
2026-09-04 05:14:32,10.0,23.0,5007.0,0.0,0.0,0.0,100.0,0.0,,29.0,0.0,17.3,45.5,0.1,0.0,0.0,0.0,68304.0,3227016.0,21.0,0.0,0.0,9.93,5.86,8.95,0.0,9.0,9.0,,1723.0,56.0,2193.0,0.0,26607.0,3848.0,1420.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.8666666666666667,191.01,,0.0,62.8,0,0,0,2,2,0,0,5245.0,2625.0,114.0,0.0,0.0,0,0,0,2,2,0,2,0,5245.0,2625.0,0,0,0,0.43478260869565216
2026-09-04 05:14:48,11.0,23.0,5007.0,0.0,0.0,0.0,100.0,0.0,,30.4,0.0,16.8,44.8,0.1,0.0,0.0,0.0,93364.0,6183904.0,22.0,0.0,0.0,9.89,5.92,8.99,0.0,9.0,9.0,,1723.0,56.0,2193.0,0.0,24941.0,3680.0,1435.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.9375,142.3,,0.0,61.599999999999994,0,0,0,8,3,0,0,5038.0,3360.0,0.0,0.0,0.0,0,0,0,2,3,0,8,0,5038.0,3360.0,0,0,0,0.4782608695652174
2026-09-04 05:15:03,10.0,23.0,5007.0,0.0,0.0,0.0,100.0,0.0,,31.0,0.0,16.7,44.5,0.0,0.0,0.0,0.0,0.0,3124372.0,22.0,0.0,0.0,9.68,5.97,8.99,0.0,9.0,9.0,,1717.0,56.1,2199.0,0.0,18698.0,3737.0,1450.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.26666666666666666,84.95,,0.0,61.2,0,0,0,0,4,0,0,5038.0,1310.0,100.0,0.0,0.0,0,0,0,3,4,0,0,0,5038.0,1310.0,0,0,0,0.43478260869565216
2026-09-04 05:15:18,10.0,23.0,5008.0,0.0,0.0,0.0,100.0,0.0,,30.3,0.0,16.4,45.7,0.1,0.0,0.0,0.0,7570.0,7648153.0,22.0,0.0,0.0,9.66,6.03,9.02,0.0,9.0,9.0,,1727.0,55.9,2189.0,0.0,22042.0,3759.0,1465.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.3333333333333333,90.49,,0.0,62.1,0,0,0,0,2,0,0,5208.0,5117.5,100.0,0.0,0.0,0,0,0,2,2,0,0,0,5208.0,5117.5,0,0,0,0.43478260869565216
2026-09-04 05:15:33,10.0,23.0,5006.0,0.0,0.0,0.0,100.0,0.0,,30.2,0.0,16.2,46.0,0.1,0.0,0.0,0.0,109627.0,5835627.0,22.0,0.0,0.0,9.18,6.05,8.95,0.0,9.0,9.0,,1713.0,56.3,2203.0,0.0,20627.0,3783.0,1480.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.4,82.67,,0.0,62.2,0,0,0,8,2,0,0,5032.0,2517.5,0.0,0.0,0.0,0,0,0,1,2,0,8,0,5032.0,2517.5,0,0,0,0.43478260869565216
2026-09-04 05:15:48,10.0,23.0,5006.0,0.0,0.0,0.0,100.0,0.0,,30.5,0.0,16.6,45.3,0.1,0.0,0.0,0.0,86284.0,3276920.0,22.0,0.0,0.0,9.66,6.14,9.07,0.0,9.0,9.0,,1716.0,56.2,2200.0,0.0,23592.0,3851.0,1497.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,1.0,129.29,,0.0,61.9,0,0,0,0,3,0,0,5029.0,1743.3333333333333,103.0,0.0,0.0,0,0,0,2,3,0,0,0,5029.0,1743.3333333333333,0,0,0,0.43478260869565216
2026-09-04 05:16:03,12.0,25.0,5007.0,0.0,0.0,0.0,100.0,0.0,,30.0,0.0,16.9,45.2,0.1,0.0,0.0,0.0,203230.0,5460503.0,24.0,0.0,0.0,9.77,6.2,9.12,0.0,9.0,9.0,,1717.0,56.2,2199.0,0.0,22284.0,3859.0,1512.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.8,170.59,,0.0,62.1,0,0,0,3,2,0,0,5225.0,2616.0,103.0,0.0,0.0,0,0,0,2,2,0,3,0,5225.0,2616.0,0,0,0,0.48
2026-09-04 05:16:19,12.0,25.0,5004.0,0.0,0.0,0.0,100.0,0.0,,30.1,0.0,17.3,44.5,0.1,0.0,0.0,0.0,24851.0,3364676.0,24.0,0.0,0.0,9.31,6.23,9.05,0.0,11.0,9.0,,1713.0,56.3,2203.0,0.0,23308.0,3590.0,1527.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.4375,159.33,,0.0,61.8,0,0,0,3,1,0,0,5039.0,5039.0,0.0,0.0,0.0,0,0,0,1,1,0,3,0,5039.0,5039.0,0,0,0,0.48
2026-09-04 05:16:34,12.0,25.0,5009.0,0.0,0.0,0.0,100.0,0.0,,28.9,0.0,17.1,46.0,0.2,0.0,0.0,0.0,76768.0,4649321.0,24.0,0.0,0.0,9.63,6.3,9.14,0.0,11.0,11.0,,1716.0,56.2,2200.0,0.0,20066.0,3535.0,1542.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.3333333333333333,78.8,,0.0,63.1,0,0,0,0,1,0,0,180.0,180.0,169.0,0.0,0.0,0,0,0,1,1,0,0,0,180.0,180.0,0,0,0,0.48
2026-09-04 05:16:49,12.0,25.0,5006.0,0.0,0.0,0.0,100.0,0.0,,29.5,0.0,16.8,45.6,0.0,0.0,0.0,0.0,540.0,3268628.0,23.0,0.0,0.0,8.95,6.31,9.02,0.0,11.0,11.0,,1715.0,56.2,2201.0,0.0,19113.0,3764.0,1557.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.2,126.67,,0.0,62.400000000000006,0,0,0,0,1,0,0,5213.0,5213.0,169.0,0.0,0.0,0,0,0,1,1,0,0,0,5213.0,5213.0,0,0,0,0.48
2026-09-04 05:17:04,12.0,25.0,5007.0,0.0,0.0,0.0,100.0,0.0,,29.2,0.0,16.4,46.7,0.1,0.0,0.0,0.0,213453.0,5936754.0,23.0,0.0,0.0,9.34,6.38,9.1,0.0,11.0,11.0,,1735.0,55.7,2181.0,0.0,20564.0,2628.0,1572.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.3333333333333333,114.11,,0.0,63.1,0,0,0,0,2,0,0,5038.0,2521.0,0.0,0.0,0.0,0,0,0,1,2,0,0,0,5038.0,2521.0,0,0,0,0.48
