timestamp,cpu_usr,cpu_sys,cpu_idl,cpu_wai,cpu_stl,memory_percent,memory_used_mb,memory_available_mb,disk_read_per_sec,disk_write_per_sec,net_send_per_sec,net_recv_per_sec,load1,load5,load15,active_sessions,active_requests,long_queries,long_transactions,idle_sessions,lock_waits,total_locks,deadlocks_per_sec,venta_locks,detalle_venta_locks,inventario_locks,kardex_locks,caja_locks,movimiento_caja_locks,auditoria_locks,transactions_per_sec,total_reads,total_writes,page_life_expectancy,page_reads_per_sec,page_writes_per_sec,rollbacks_per_sec,batch_requests_per_sec,sql_compilations_per_sec,api_status,api_latency_ms,products_count,sales_count,events_login_count,events_logout_count,events_batch_count,events_lock_count,events_wait_count,duration_max_ms,duration_avg_ms,query_duration_max_ms,query_duration_avg_ms,cpu_time_sum_ms,logical_reads_sum,writes_sum,wait_lck_count,wait_io_count,wait_log_count,distinct_sessions_count,cpu_total,query_count,wait_count,lock_event_count,error_count,requests_per_session,max_server_memory,user_connections_setting,cost_threshold,log_error_count,log_warning_count,log_fatal_count,run_name,experiment_id
2026-09-11 08:50:39,22.2,20.4,55.9,0.0,0.0,94.6,15286.0,877.0,2898192.0,1965999.0,98441.0,505198.0,0.0,0.0,0.0,40.0,22.0,,,32.0,6.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78,0.0,0.0,412.0,0.0,0.0,0.0,0.0,0.0,403.0,25.0,0.0,0.0,0,0,0,22,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,42.6,0,0,22,0,0.55,,,,,,,11,exp_02
2026-09-11 08:50:44,12.1,16.3,70.2,0.0,0.0,94.3,15250.0,914.0,2535108.0,1296850.0,83802.0,1726219.0,0.0,0.0,0.0,40.0,22.0,,,33.0,6.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.35,0.0,0.0,417.0,0.0,0.0,0.0,0.0,0.0,403.0,34.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,28.4,0,0,0,0,0.55,,,,,,,11,exp_02
2026-09-11 08:50:50,6.7,12.2,80.3,0.0,0.0,94.1,15214.0,950.0,1669866.0,362640.0,12659.0,695652.0,0.08,0.02,0.01,40.0,22.0,,,33.0,6.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.48,0.0,0.0,422.0,0.0,0.0,0.0,0.0,0.0,403.0,23.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,18.9,0,0,0,0,0.55,,,,,,,11,exp_02
2026-09-11 08:50:55,6.1,17.8,75.2,0.0,0.0,94.3,15244.0,919.0,2520173.0,960526.0,3969.0,4052.0,0.07,0.02,0.01,40.0,17.0,,,39.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.11,0.0,19.2,427.0,0.0,0.0,0.0,0.0,0.0,403.0,12.0,0.0,0.0,0,0,0,17,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,23.9,0,0,17,0,0.425,,,,,,,11,exp_02
2026-09-11 08:51:00,7.7,19.7,71.4,0.0,0.0,94.4,15263.0,901.0,1185480.0,1102347.0,7652.0,7199.0,0.07,0.02,0.01,40.0,16.0,,,38.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195.5,0.0,19.8,432.0,0.0,0.0,0.0,0.0,0.0,403.0,23.0,0.0,0.0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,27.4,0,0,1,0,0.4,,,,,,,11,exp_02
2026-09-11 08:51:05,8.8,18.0,72.3,0.0,0.0,93.7,15145.0,1018.0,638924.0,1408345.0,7386.0,18652.0,0.06,0.02,0.01,41.0,18.0,,,38.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186.92,0.0,22.6,437.0,0.0,0.0,0.0,0.0,0.0,403.0,27.0,0.0,0.0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,26.8,0,0,3,0,0.4390243902439024,,,,,,,11,exp_02
2026-09-11 08:51:10,12.7,20.4,65.7,0.0,0.0,93.8,15166.0,997.0,6671264.0,705205.0,11547.0,747715.0,0.06,0.02,0.01,44.0,24.0,,,35.0,6.0,70.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.33,0.0,5.4,443.0,0.0,0.0,0.0,0.0,0.0,403.0,8.0,0.0,0.0,0,0,0,39,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,33.099999999999994,0,0,39,1,0.5454545454545454,,,,,,,11,exp_02
2026-09-11 08:51:15,10.8,12.4,75.5,0.0,0.0,94.4,15259.0,904.0,2825127.0,399649.0,19228.0,504790.0,0.05,0.02,0.01,44.0,24.0,,,34.0,2.0,75.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.73,0.0,0.0,449.0,0.0,0.0,0.0,0.0,0.0,403.0,14.0,0.0,0.0,0,0,0,23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,23.200000000000003,0,0,23,1,0.5454545454545454,,,,,,,11,exp_02
2026-09-11 08:51:20,14.2,18.2,66.4,0.0,0.0,94.8,15323.0,840.0,1654808.0,1352471.0,18033.0,918446.0,0.05,0.01,0.01,43.0,25.0,,,33.0,2.0,73.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.75,0.0,0.4,454.0,0.0,0.0,0.0,0.0,0.0,403.0,16.0,0.0,0.0,0,0,0,18,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32.4,0,0,18,7,0.5813953488372093,,,,,,,11,exp_02
2026-09-11 08:51:26,10.1,21.1,67.5,0.0,0.0,94.5,15279.0,884.0,1413878.0,1450249.0,4980.0,4750.0,0.04,0.01,0.01,43.0,17.0,,,40.0,0.0,30.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.96,0.0,8.166666666666666,459.0,0.0,0.0,0.0,0.0,0.0,403.0,22.0,0.0,0.0,0,0,0,18,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,31.200000000000003,0,0,18,39,0.3953488372093023,,,,,,,11,exp_02
