timestamp,cpu_usr,cpu_sys,cpu_wai,cpu_idl,memory_used_mb,memory_available_mb,page_life_expectancy,disk_read_per_sec,disk_write_per_sec,total_reads,total_writes,active_sessions,active_requests,transactions_per_sec,long_queries,long_transactions,duration_avg_ms,duration_max_ms,cpu_time_sum_ms,api_latency_ms,api_status,load1,run_name,experiment_id
2026-09-11 08:48:26,14.3,23.2,0.0,61.6,14376.0,1787.0,279.0,1424425.0,0.0,0.0,99.3,25.0,11.0,1040.55,0.0,0.0,0.0,0.0,0.0,804.0,403.0,0.0,10,exp_01
2026-09-11 08:48:32,8.9,24.1,0.0,65.5,14324.0,1839.0,285.0,2623867.0,1232248.0,5.642499999999995,45.66666666666666,36.0,20.0,514.43,0.0,0.0,0.0,0.0,0.0,15.0,403.0,0.0,10,exp_01
2026-09-11 08:48:37,5.5,39.0,0.0,53.4,14295.0,1869.0,290.0,272335.0,2455681.0,0.0,108.6,36.0,18.0,1051.8,0.0,0.0,0.0,0.0,0.0,13.0,403.0,0.0,10,exp_01
2026-09-11 08:48:42,7.7,39.4,0.0,50.8,14205.0,1958.0,295.0,415480.0,2528953.0,0.0,101.4,36.0,15.0,1033.27,0.0,0.0,0.0,0.0,0.0,24.0,403.0,0.0,10,exp_01
2026-09-11 08:48:48,6.0,42.0,0.0,50.1,14232.0,1931.0,300.0,4091631.0,2613195.0,0.0,91.66666666666669,41.0,18.0,1047.83,0.0,0.0,0.0,0.0,0.0,21.0,403.0,0.08,10,exp_01
2026-09-11 08:48:53,10.7,44.6,0.0,42.6,14409.0,1754.0,305.0,11416837.68,2423539.0,0.0,99.6,42.0,24.0,1018.72,0.0,0.0,0.0,0.0,0.0,7.0,403.0,0.07,10,exp_01
2026-09-11 08:48:58,5.7,40.4,0.0,51.4,14464.0,1699.0,311.0,1698117.0,2398579.0,0.0,99.0,42.0,22.0,1016.68,0.0,0.0,0.0,0.0,0.0,15.0,403.0,0.07,10,exp_01
2026-09-11 08:49:03,16.1,46.5,0.0,35.5,14478.0,1685.0,316.0,10156353.0,2332834.0,0.0,96.6,42.0,20.0,979.69,0.0,0.0,0.0,0.0,0.0,22.0,403.0,0.06,10,exp_01
2026-09-11 08:49:09,7.0,45.6,0.0,45.3,14448.0,1716.0,322.0,1987319.0,11497068.0,0.0,87.16666666666667,43.0,23.0,1008.36,0.0,0.0,0.0,0.0,0.0,16.0,403.0,0.06,10,exp_01
2026-09-11 08:49:14,11.7,43.5,0.0,42.4,14317.0,1846.0,327.0,1085938.0,39240255.29000001,0.0,100.0,43.0,22.0,1050.37,0.0,0.0,0.0,0.0,0.0,19.0,403.0,0.05,10,exp_01
2026-09-11 08:49:19,10.3,44.4,0.0,42.7,14409.0,1754.0,332.0,758188.0,2824327.0,0.0,111.2,42.0,23.0,1074.89,0.0,0.0,0.0,0.0,0.0,26.0,403.0,0.05,10,exp_01
2026-09-11 08:49:24,18.7,45.9,0.0,33.4,14555.0,1608.0,338.0,8487330.0,5292530.0,0.0,118.154,42.0,22.0,1090.34,0.0,0.0,0.0,0.0,0.0,21.0,403.0,0.04,10,exp_01
2026-09-11 08:49:30,16.7,45.2,0.0,36.3,14715.0,1449.0,343.0,2158521.0,3717275.0,0.0,93.66666666666669,42.0,20.0,988.66,0.0,0.0,0.0,0.0,0.0,15.0,403.0,0.04,10,exp_01
2026-09-11 08:49:35,11.4,41.2,0.0,45.2,14789.0,1374.0,348.0,1810666.0,4171587.0,0.0,104.2,42.0,20.0,1060.42,0.0,0.0,0.0,0.0,0.0,18.0,403.0,0.1982,10,exp_01
2026-09-11 08:49:40,6.9,42.4,0.0,48.7,14772.0,1392.0,353.0,891107.0,3111069.0,0.0,104.2,42.0,20.0,1029.97,0.0,0.0,0.0,0.0,0.0,13.0,403.0,0.18,10,exp_01
2026-09-11 08:49:45,5.4,40.1,0.0,53.0,14756.0,1407.0,358.0,904322.0,2609612.0,0.0,102.4,42.0,19.0,1131.66,0.0,0.0,0.0,0.0,0.0,21.0,403.0,0.17,10,exp_01
2026-09-11 08:49:50,3.4,36.9,0.0,58.2,14758.0,1406.0,363.0,721325.0,2475295.0,0.0,93.4,42.0,24.0,1130.67,0.0,0.0,0.0,0.0,0.0,11.0,403.0,0.15,10,exp_01
2026-09-11 08:49:56,4.6,37.8,0.0,56.1,14634.0,1529.0,369.0,705420.0,2735788.0,0.0,89.16666666666667,40.0,22.0,1119.86,0.0,0.0,0.0,0.0,0.0,16.0,403.0,0.14,10,exp_01
2026-09-11 08:50:01,9.1,33.9,0.0,55.5,14768.0,1395.0,374.0,1252141.0,1824755.0,0.0,76.2,30.0,16.0,779.5,0.0,0.0,0.0,0.0,0.0,14.0,403.0,0.13,10,exp_01
2026-09-11 08:50:13,8.9,18.2,0.0,69.4,14664.0,1500.0,386.0,613691.0,0.0,0.0,17.6,31.0,16.0,138.03,0.0,0.0,0.0,0.0,0.0,460.0,403.0,0.0,11,exp_02
2026-09-11 08:50:19,10.7,14.2,0.0,73.2,14678.0,1486.0,391.0,1827403.0,561790.0,3.5,7.166666666666667,33.0,17.0,62.01,0.0,0.0,0.0,0.0,0.0,19.0,403.0,0.0,11,exp_02
2026-09-11 08:50:24,10.5,17.5,0.0,70.3,14611.0,1553.0,396.0,941940.0,980750.0,0.0,21.4,34.0,18.0,203.61,0.0,0.0,0.0,0.0,0.0,23.0,403.0,0.0,11,exp_02
2026-09-11 08:50:29,5.8,15.0,0.0,78.2,14680.0,1484.0,402.0,43978.0,959445.0,0.0,19.4,33.0,16.0,214.84,0.0,0.0,0.0,0.0,0.0,17.0,403.0,0.0,11,exp_02
2026-09-11 08:50:34,17.2,20.8,0.0,60.3,15049.0,1115.0,407.0,4311152.0,1350812.0,0.0,17.8,40.0,22.0,168.44,0.0,0.0,0.0,0.0,0.0,17.0,403.0,0.0,11,exp_02
2026-09-11 08:50:39,22.2,20.4,0.0,55.9,15286.0,877.0,412.0,2898192.0,1965999.0,0.0,0.0,40.0,22.0,0.78,0.0,0.0,0.0,0.0,0.0,25.0,403.0,0.0,11,exp_02
2026-09-11 08:50:44,12.1,16.3,0.0,70.2,15250.0,914.0,417.0,2535108.0,1296850.0,0.0,0.0,40.0,22.0,1.35,0.0,0.0,0.0,0.0,0.0,34.0,403.0,0.0,11,exp_02
2026-09-11 08:50:50,6.7,12.2,0.0,80.3,15214.0,950.0,422.0,1669866.0,362640.0,0.0,0.0,40.0,22.0,3.48,0.0,0.0,0.0,0.0,0.0,23.0,403.0,0.08,11,exp_02
2026-09-11 08:50:55,6.1,17.8,0.0,75.2,15244.0,919.0,427.0,2520173.0,960526.0,0.0,19.2,40.0,17.0,170.11,0.0,0.0,0.0,0.0,0.0,12.0,403.0,0.07,11,exp_02
2026-09-11 08:51:00,7.7,19.7,0.0,71.4,15263.0,901.0,432.0,1185480.0,1102347.0,0.0,19.8,40.0,16.0,195.5,0.0,0.0,0.0,0.0,0.0,23.0,403.0,0.07,11,exp_02
2026-09-11 08:51:05,8.8,18.0,0.0,72.3,15145.0,1018.0,437.0,638924.0,1408345.0,0.0,22.6,41.0,18.0,186.92,0.0,0.0,0.0,0.0,0.0,27.0,403.0,0.06,11,exp_02
2026-09-11 08:51:10,12.7,20.4,0.0,65.7,15166.0,997.0,443.0,6671264.0,705205.0,0.0,5.4,44.0,24.0,62.33,0.0,0.0,0.0,0.0,0.0,8.0,403.0,0.06,11,exp_02
2026-09-11 08:51:15,10.8,12.4,0.0,75.5,15259.0,904.0,449.0,2825127.0,399649.0,0.0,0.0,44.0,24.0,2.73,0.0,0.0,0.0,0.0,0.0,14.0,403.0,0.05,11,exp_02
2026-09-11 08:51:20,14.2,18.2,0.0,66.4,15323.0,840.0,454.0,1654808.0,1352471.0,0.0,0.4,43.0,25.0,7.75,0.0,0.0,0.0,0.0,0.0,16.0,403.0,0.05,11,exp_02
2026-09-11 08:51:26,10.1,21.1,0.0,67.5,15279.0,884.0,459.0,1413878.0,1450249.0,0.0,8.166666666666666,43.0,17.0,85.96,0.0,0.0,0.0,0.0,0.0,22.0,403.0,0.04,11,exp_02
2026-09-11 08:51:31,9.4,20.5,0.0,67.8,15229.0,934.0,464.0,1318170.0,1262154.0,0.0,19.4,43.0,18.0,194.28,0.0,0.0,0.0,0.0,0.0,10.0,403.0,0.04,11,exp_02
2026-09-11 08:51:36,10.3,19.6,0.0,68.6,15214.0,949.0,469.0,239880.0,837638.0,0.0,18.8,42.0,17.0,183.98,0.0,0.0,0.0,0.0,0.0,17.0,403.0,0.04,11,exp_02
2026-09-11 08:51:41,11.5,27.2,0.0,59.5,15351.0,812.0,474.0,5064111.0,726138.0,0.0,17.6,44.0,24.0,150.04,0.0,0.0,0.0,0.0,0.0,23.0,403.0,0.03,11,exp_02
2026-09-11 08:51:46,25.0,53.0,0.0,20.3,15756.0,407.0,479.0,6953637.0,9205333.350000024,0.0,0.0,39.0,19.0,1.16,0.0,0.0,0.0,0.0,0.0,21.0,403.0,0.03,11,exp_02
2026-09-11 08:51:51,11.2,48.9,0.0,38.6,15724.0,439.0,484.0,2918006.0,1097068.0,0.0,0.0,37.0,17.0,1.36,0.0,0.0,0.0,0.0,0.0,15.0,403.0,0.11,11,exp_02
2026-09-11 08:51:56,9.7,49.8,0.0,39.4,15724.0,439.0,489.0,1087729.0,874203.0,0.0,0.0,34.0,16.0,0.98,0.0,0.0,0.0,0.0,0.0,22.0,403.0,0.1,11,exp_02
2026-09-11 08:52:01,9.7,18.6,0.0,70.3,15746.0,417.0,494.0,762656.0,911856.0,0.0,20.6,34.0,11.0,173.24,0.0,0.0,0.0,0.0,0.0,12.0,403.0,0.09,11,exp_02
2026-09-11 08:52:07,9.2,18.0,0.0,70.7,15756.0,407.0,500.0,414879.0,936322.0,0.0,17.833333333333332,34.0,11.0,193.45,0.0,0.0,0.0,0.0,0.0,28.0,403.0,0.09,11,exp_02
2026-09-11 08:52:12,10.1,19.3,0.0,68.7,15752.0,411.0,505.0,2168674.0,896714.0,0.0,24.4,35.0,12.0,185.13,0.0,0.0,0.0,0.0,0.0,12.0,403.0,0.08,11,exp_02
2026-09-11 08:52:17,12.1,46.5,0.0,38.3,15674.0,489.0,510.0,654260.0,1022869.0,0.0,12.8,37.0,10.0,62.23,0.0,0.0,0.0,0.0,0.0,19.0,403.0,0.07,11,exp_02
2026-09-11 08:52:22,14.9,53.5,0.0,28.4,15530.0,633.0,515.0,371366.0,743385.0,0.0,11.8,37.0,11.0,1.27,0.0,0.0,0.0,0.0,0.0,12.0,403.0,0.15,11,exp_02
2026-09-11 08:52:29,9.9,54.2,0.0,33.0,15551.0,613.0,522.0,1527184.0,954023.0,0.0,9.285714285714286,37.0,10.0,1.3,0.0,0.0,0.0,0.0,0.0,22.0,403.0,0.13,11,exp_02
2026-09-11 08:52:35,13.4,24.8,0.0,59.8,15648.0,515.0,528.0,13013080.50000002,2447991.0,136.9916666666664,40.66799999999997,34.0,11.0,138.03,0.0,0.0,0.0,0.0,0.0,24.0,403.0,0.11,11,exp_02
2026-09-11 08:52:40,5.7,14.6,0.0,78.6,15481.0,683.0,533.0,259969.0,706992.0,0.0,19.8,34.0,11.0,180.63,0.0,0.0,0.0,0.0,0.0,11.0,403.0,0.1,11,exp_02
2026-09-11 08:52:45,7.5,18.2,0.0,72.6,15444.0,719.0,538.0,881369.0,1064800.0,0.0,20.0,34.0,11.0,201.33,0.0,0.0,0.0,0.0,0.0,21.0,403.0,0.1,11,exp_02
2026-09-11 08:52:50,11.3,51.8,0.0,33.8,15482.0,682.0,543.0,538851.0,222692.0,0.0,4.2,35.0,16.0,41.71,0.0,0.0,0.0,0.0,0.0,22.0,403.0,0.09,11,exp_02
2026-09-11 08:52:56,10.6,35.4,0.0,51.1,15520.0,644.0,548.0,2335582.0,428990.0,0.0,3.333333333333333,35.0,11.0,26.34,0.0,0.0,0.0,0.0,0.0,18.0,403.0,0.08,11,exp_02
2026-09-11 08:53:01,5.9,16.6,0.0,76.5,15511.0,653.0,554.0,310572.0,585413.0,0.2,20.2,35.0,10.0,210.92,0.0,0.0,0.0,0.0,0.0,13.0,403.0,0.08,11,exp_02
2026-09-11 08:53:06,7.6,17.6,0.0,73.9,15506.0,657.0,559.0,333729.0,787903.0,0.6,20.6,35.0,10.0,206.35,0.0,0.0,0.0,0.0,0.0,21.0,403.0,0.07,11,exp_02
2026-09-11 08:53:11,10.9,21.5,0.0,66.3,15363.0,800.0,565.0,2634909.0,841930.0,1.2,22.6,35.0,10.0,187.99,0.0,0.0,0.0,0.0,0.0,23.0,403.0,0.06,11,exp_02
2026-09-11 08:53:16,10.7,12.8,0.0,75.2,15332.0,831.0,570.0,270672.0,1071715.0,0.0,0.8,24.0,10.0,10.72,0.0,0.0,0.0,0.0,0.0,9.0,403.0,0.2737500000000004,11,exp_02
2026-09-11 03:52:27,13.4,27.1,0.0,57.5,14476.0,1687.0,2997.0,409999.0,0.0,0.0,11.6,29.0,14.0,115.05,0.0,0.0,0.0,0.0,0.0,643.0,403.0,0.0,6,exp_03
2026-09-11 03:52:32,7.3,12.8,0.0,78.8,14511.0,1652.0,3002.0,213709.0,662516.0,0.0,8.4,32.0,15.0,69.05,0.0,0.0,0.0,0.0,0.0,20.0,403.0,0.0,6,exp_03
2026-09-11 03:52:38,5.3,16.5,0.0,76.9,14484.0,1680.0,3007.0,93208.0,633916.0,0.0,15.666666666666666,32.0,15.0,197.46,0.0,0.0,0.0,0.0,0.0,20.0,403.0,0.0,6,exp_03
2026-09-11 03:52:43,3.5,15.5,0.0,80.0,14478.0,1685.0,3012.0,349186.0,687511.0,0.0,21.4,31.0,14.0,170.45,0.0,0.0,0.0,0.0,0.0,18.0,403.0,0.0,6,exp_03
2026-09-11 03:52:48,6.2,13.9,0.0,78.8,14529.0,1634.0,3017.0,583866.0,769681.0,0.0,13.8,38.0,20.0,136.77,0.0,0.0,0.0,0.0,0.0,18.0,403.0,0.0,6,exp_03
2026-09-11 03:52:53,4.6,7.8,0.0,87.0,14519.0,1645.0,3023.0,10657781.0,658372.0,0.0,0.0,38.0,21.0,1.16,0.0,0.0,0.0,0.0,0.0,10.0,403.0,0.0,6,exp_03
2026-09-11 03:52:58,4.4,9.7,0.0,85.0,14559.0,1604.0,3028.0,1062904.0,225023.0,0.0,0.0,38.0,20.0,0.97,0.0,0.0,0.0,0.0,0.0,19.0,403.0,0.0,6,exp_03
2026-09-11 03:53:03,10.6,13.8,0.0,74.3,14576.0,1587.0,3034.0,1975865.0,4393751.0,0.0,1.2,38.0,14.0,0.77,0.0,0.0,0.0,0.0,0.0,16.0,403.0,0.0,6,exp_03
2026-09-11 03:53:09,5.0,16.7,0.0,76.9,14569.0,1594.0,3039.0,665248.0,854156.0,0.0,15.166666666666666,39.0,16.0,188.36,0.0,0.0,0.0,0.0,0.0,18.0,403.0,0.0,6,exp_03
2026-09-11 03:53:14,5.4,14.4,0.0,79.2,14573.0,1591.0,3044.0,365306.0,634380.0,0.0,18.8,38.0,15.0,189.49,0.0,0.0,0.0,0.0,0.0,16.0,403.0,0.0,6,exp_03
2026-09-11 03:53:19,10.6,17.6,0.0,70.4,14663.0,1500.0,3049.0,1211373.0,1587245.0,0.0,17.2,38.0,15.0,181.61,0.0,0.0,0.0,0.0,0.0,18.0,403.0,0.0,6,exp_03
2026-09-11 03:53:24,5.1,11.5,0.0,82.6,14672.0,1491.0,3054.0,603040.0,592361.0,0.0,3.0,41.0,22.0,28.06,0.0,0.0,0.0,0.0,0.0,16.0,403.0,0.0,6,exp_03
2026-09-11 03:53:30,4.5,9.0,0.0,85.8,14666.0,1497.0,3059.0,591751.0,776149.0,0.0,0.0,41.0,22.0,1.35,0.0,0.0,0.0,0.0,0.0,21.0,403.0,0.0,6,exp_03
2026-09-11 03:53:35,4.7,10.7,0.0,83.9,14684.0,1479.0,3065.0,751811.0,229975.0,0.0,0.2,40.0,22.0,4.82,0.0,0.0,0.0,0.0,0.0,16.0,403.0,0.0,6,exp_03
2026-09-11 03:53:40,3.6,14.8,0.0,80.2,14717.0,1446.0,3070.0,2857411.0,1317362.0,0.0,10.8,40.0,15.0,106.23,0.0,0.0,0.0,0.0,0.0,6.0,403.0,0.0,6,exp_03
2026-09-11 03:53:45,5.4,18.6,0.0,74.4,14659.0,1504.0,3075.0,1485060.0,6577632.0,0.0,17.8,40.0,15.0,179.42,0.0,0.0,0.0,0.0,0.0,26.0,403.0,0.0,6,exp_03
2026-09-11 03:53:50,3.9,15.9,0.0,79.4,14658.0,1505.0,3080.0,2625665.0,696668.0,0.0,19.4,39.0,15.0,175.05,0.0,0.0,0.0,0.0,0.0,9.0,403.0,0.0,6,exp_03
2026-09-11 03:53:55,4.2,24.8,0.0,70.0,14669.0,1494.0,3085.0,778858.0,954873.0,0.0,11.6,40.0,21.0,119.42,0.0,0.0,0.0,0.0,0.0,19.0,403.0,0.0,6,exp_03
2026-09-11 03:54:00,4.4,39.3,0.0,55.7,14660.0,1503.0,3090.0,256736.0,214278.0,0.0,0.0,40.0,21.0,1.17,0.0,0.0,0.0,0.0,0.0,15.0,403.0,0.0,6,exp_03
2026-09-11 03:54:06,5.1,38.5,0.0,55.9,14650.0,1513.0,3095.0,90066.0,310405.0,0.0,0.0,40.0,22.0,0.58,0.0,0.0,0.0,0.0,0.0,17.0,403.0,0.0,6,exp_03
2026-09-11 03:54:11,3.8,36.2,0.0,59.4,14651.0,1512.0,3100.0,244337.0,303500.0,0.0,1.0,37.0,15.0,11.3,0.0,0.0,0.0,0.0,0.0,9.0,403.0,0.0,6,exp_03
2026-09-11 03:54:16,6.7,20.7,0.0,71.5,14689.0,1474.0,3105.0,3840156.0,770016.0,0.0,16.4,37.0,15.0,186.08,0.0,0.0,0.0,0.0,0.0,10.0,403.0,0.0,6,exp_03
2026-09-11 03:54:21,8.4,21.5,0.0,68.8,14703.0,1460.0,3110.0,2135060.0,6019017.0,0.0,19.6,37.0,16.0,184.43,0.0,0.0,0.0,0.0,0.0,20.0,403.0,0.0,6,exp_03
2026-09-11 03:54:26,4.5,15.3,0.0,79.4,14729.0,1435.0,3116.0,59442.0,626263.0,0.0,19.4,37.0,15.0,192.21,0.0,0.0,0.0,0.0,0.0,17.0,403.0,0.0,6,exp_03
2026-09-11 03:54:31,7.0,45.6,0.0,45.1,14729.0,1434.0,3121.0,2020216.0,914848.0,0.0,9.2,39.0,14.0,19.83,0.0,0.0,0.0,0.0,0.0,11.0,403.0,0.07825,6,exp_03
2026-09-11 03:54:37,6.7,53.1,0.0,37.3,14745.0,1419.0,3127.0,2154336.0,765700.0,0.0,8.0,39.0,14.0,1.4,0.0,0.0,0.0,0.0,0.0,10.0,403.0,0.07,6,exp_03
2026-09-11 03:54:43,5.8,51.1,0.0,40.1,14746.0,1418.0,3133.0,3400675.0,1058373.0,96.2799999999998,19.5,39.0,22.0,0.64,0.0,0.0,0.0,0.0,0.0,2.0,403.0,0.06,6,exp_03
2026-09-11 03:54:49,4.1,21.8,0.0,72.3,14836.0,1328.0,3139.0,40452066.77500009,1951752.0,0.0,23.83466666666666,38.0,15.0,143.1,0.0,0.0,0.0,0.0,0.0,16.0,403.0,0.06,6,exp_03
2026-09-11 03:54:54,5.1,15.4,0.0,78.3,14812.0,1351.0,3144.0,37462.0,663978.0,0.0,18.4,39.0,16.0,176.03,0.0,0.0,0.0,0.0,0.0,20.0,403.0,0.05,6,exp_03
2026-09-11 03:54:59,4.1,16.9,0.0,76.7,14819.0,1344.0,3150.0,5536242.0,940639.0,0.0,17.8,38.0,14.0,163.87,0.0,0.0,0.0,0.0,0.0,19.0,403.0,0.05,6,exp_03
2026-09-11 03:55:05,8.9,54.0,0.0,34.9,14864.0,1299.0,3155.0,5268021.0,3592324.0,0.0,2.0,39.0,20.0,25.39,0.0,0.0,0.0,0.0,0.0,11.0,403.0,0.04,6,exp_03
2026-09-11 03:55:10,5.1,43.8,0.0,48.8,14896.0,1267.0,3160.0,3989803.0,376407.0,0.0,0.0,39.0,16.0,0.94,0.0,0.0,0.0,0.0,0.0,10.0,403.0,0.04,6,exp_03
2026-09-11 03:55:15,5.9,23.5,0.0,68.8,14925.0,1239.0,3165.0,315629.0,425084.0,0.0,10.6,39.0,15.0,115.05,0.0,0.0,0.0,0.0,0.0,18.0,403.0,0.04,6,exp_03
2026-09-11 03:55:20,3.5,17.1,0.0,78.0,14857.0,1306.0,3170.0,14872210.0,710472.0,0.0,19.4,39.0,15.0,176.29,0.0,0.0,0.0,0.0,0.0,20.0,403.0,0.03,6,exp_03
2026-09-11 03:55:25,5.8,23.0,0.0,70.0,14432.0,1731.0,3175.0,1671928.0,30457183.57500008,0.0,20.2,34.0,11.0,187.35,0.0,0.0,0.0,0.0,0.0,9.0,403.0,0.03,6,exp_03
2026-09-11 03:55:31,10.3,23.8,0.0,64.0,14322.0,1841.0,3180.0,2491215.0,995610.0,0.0,9.833333333333334,23.0,10.0,104.64,0.0,0.0,0.0,0.0,0.0,18.0,403.0,0.03,6,exp_03
2026-09-11 03:50:14,31.5,33.6,0.0,34.6,14485.0,1679.0,2864.0,8623208.0,0.0,0.0,83.80000000000001,28.0,13.0,876.6800000000001,0.0,0.0,0.0,0.0,0.0,715.0,403.0,0.0,8,exp_04
2026-09-11 03:50:20,12.0,26.5,0.0,59.7,14534.0,1629.0,2869.0,1338312.0,839892.0,0.0,29.666666666666668,39.0,18.0,400.31,0.0,0.0,0.0,0.0,0.0,20.0,403.0,0.0,8,exp_04
2026-09-11 03:50:25,8.8,44.9,0.0,44.3,14413.0,1750.0,2874.0,426201.0,8643686.0,0.0,85.8,36.0,16.0,872.83,0.0,0.0,0.0,0.0,0.0,16.0,403.0,0.0,8,exp_04
2026-09-11 03:50:30,8.2,43.6,0.0,46.0,14420.0,1743.0,2879.0,1358635.0,2258611.0,0.0,98.2,36.0,16.0,988.52,0.0,0.0,0.0,0.0,0.0,18.0,403.0,0.08,8,exp_04
2026-09-11 03:50:35,8.9,44.6,0.0,44.6,14423.0,1741.0,2885.0,1738419.0,2302049.0,0.0,99.115,36.0,13.0,924.12,0.0,0.0,0.0,0.0,0.0,22.0,403.0,0.1491,8,exp_04
2026-09-11 03:50:41,8.3,46.5,0.0,43.0,14492.0,1671.0,2890.0,5108062.0,2117714.0,0.0,77.83333333333333,36.0,16.0,967.93,0.0,0.0,0.0,0.0,0.0,16.0,403.0,0.14,8,exp_04
2026-09-11 03:50:46,11.8,47.5,0.0,38.3,14488.0,1675.0,2896.0,1227946.0,2349616.0,0.0,87.4,36.0,18.0,900.22,0.0,0.0,0.0,0.0,0.0,19.0,403.0,0.13,8,exp_04
2026-09-11 03:50:51,8.4,42.9,0.0,46.4,14509.0,1654.0,2901.0,153174.0,2130879.0,0.0,85.2,36.0,17.0,870.09,0.0,0.0,0.0,0.0,0.0,14.0,403.0,0.12,8,exp_04
2026-09-11 03:50:57,11.1,47.8,0.0,39.0,14531.0,1632.0,2907.0,12956797.0,2515668.0,0.0,66.33333333333333,36.0,19.0,811.07,0.0,0.0,0.0,0.0,0.0,17.0,403.0,0.11,8,exp_04
2026-09-11 03:51:02,7.7,45.0,0.0,45.2,14551.0,1612.0,2912.0,4663661.0,2569709.0,0.0,77.4,36.0,18.0,926.73,0.0,0.0,0.0,0.0,0.0,7.0,403.0,0.1,8,exp_04
2026-09-11 03:51:07,13.3,46.4,0.0,37.2,14701.0,1462.0,2917.0,2732292.0,6508224.0,0.0,86.2,37.0,16.0,862.17,0.0,0.0,0.0,0.0,0.0,16.0,403.0,0.09,8,exp_04
2026-09-11 03:51:13,8.9,43.5,0.0,44.4,14803.0,1360.0,2923.0,54364004.7,2062140.0,0.0,70.5,36.0,17.0,827.46,0.0,0.0,0.0,0.0,0.0,22.0,403.0,0.09,8,exp_04
2026-09-11 03:51:18,7.8,43.9,0.0,45.9,14765.0,1398.0,2928.0,13662304.0,2855768.0,0.0,89.8,35.0,15.0,891.4,0.0,0.0,0.0,0.0,0.0,25.0,403.0,0.08,8,exp_04
2026-09-11 03:51:23,4.7,42.2,0.0,51.2,14733.0,1431.0,2933.0,14895785.0,2232452.0,0.0,86.2,35.0,16.0,891.24,0.0,0.0,0.0,0.0,0.0,21.0,403.0,0.07,8,exp_04
2026-09-11 03:51:28,4.0,41.4,0.0,52.8,14553.0,1610.0,2938.0,4456453.0,32632592.760000005,0.0,88.8,35.0,16.0,936.53,0.0,0.0,0.0,0.0,0.0,14.0,403.0,0.07,8,exp_04
2026-09-11 03:51:34,3.4,40.0,0.0,55.1,14564.0,1599.0,2944.0,297447.0,1862346.0,0.0,69.66666666666667,36.0,15.0,819.72,0.0,0.0,0.0,0.0,0.0,22.0,403.0,0.06,8,exp_04
2026-09-11 03:51:39,4.3,40.9,0.0,53.3,14468.0,1695.0,2949.0,634529.0,1918465.0,0.0,82.4,35.0,17.0,858.95,0.0,0.0,0.0,0.0,0.0,13.0,403.0,0.06,8,exp_04
2026-09-11 03:51:45,5.1,42.9,0.0,50.4,14451.0,1712.0,2954.0,905547.0,2344180.0,0.0,71.83333333333333,35.0,19.0,880.53,0.0,0.0,0.0,0.0,0.0,34.0,403.0,0.05,8,exp_04
2026-09-11 03:51:50,6.3,28.6,0.0,63.3,14394.0,1770.0,2960.0,9682188.0,1601738.0,0.0,46.8,24.0,10.0,473.91,0.0,0.0,0.0,0.0,0.0,15.0,403.0,0.04,8,exp_04
2026-09-04 05:01:46,0.0,0.0,0.0,0.0,1896.0,2020.0,654.0,0.0,0.0,0.0,0.9333333333333332,29.0,17.0,148.08,0.0,0.0,0.0,0.0,0.0,28.0,200.0,2.48,carga1,exp_05
2026-09-04 05:01:57,34.9,13.6,0.3,42.9,1925.0,1991.0,665.0,55082.0,9395897.995,0.0909090909090909,2.909090909090909,29.0,17.0,129.47,0.0,0.0,1736.0,5113.0,102.0,1841.0,200.0,3.52,carga1,exp_05
2026-09-04 05:02:09,46.9,17.0,0.1,28.5,1950.0,1967.0,677.0,26596.0,3365452.0,0.0,2.0,29.0,16.0,176.65,0.0,0.0,2521.5,5035.0,0.0,5007.0,0.0,5.09,carga1,exp_05
2026-09-04 05:02:24,46.0,17.8,0.1,28.3,1964.0,1952.0,692.0,38580.0,3073160.0,0.0,0.8666666666666667,30.0,18.0,172.5,0.0,0.0,0.0,0.0,0.0,5004.0,0.0,5.29,carga1,exp_05
2026-09-04 05:02:39,46.4,16.9,0.2,28.7,1982.0,1934.0,707.0,63714.0,3951585.0,0.0,0.9333333333333332,29.0,16.0,141.24,0.0,0.0,9.0,9.0,1.0,5007.0,0.0,6.72,carga1,exp_05
2026-09-04 05:02:54,44.8,17.0,0.0,30.2,1995.0,1921.0,722.0,138038.0,3265997.0,0.0,0.6666666666666666,29.0,16.0,107.16,0.0,0.0,1795.0,5035.0,134.0,5007.0,0.0,7.38,carga1,exp_05
2026-09-04 05:03:09,46.0,16.9,0.1,29.1,2008.0,1908.0,737.0,119324.0,4939540.0,0.0,0.8,30.0,17.0,115.14,0.0,0.0,3468.0,5339.5,134.0,5006.0,0.0,8.42,carga1,exp_05
2026-09-04 05:03:25,46.0,17.2,0.1,29.2,2040.0,1876.0,753.0,263493.0,4434827.0,0.0,2.0625,29.0,16.0,227.53,0.0,0.0,2751.0,5270.0,244.31,5006.0,0.0,8.04,carga1,exp_05
2026-09-04 05:03:40,45.9,17.0,0.1,29.0,2055.0,1861.0,768.0,110958.0,5284151.0,0.0666666666666666,0.5333333333333333,29.0,16.0,137.29,0.0,0.0,2528.0,5048.0,0.0,5004.0,0.0,8.33,carga1,exp_05
2026-09-04 05:03:55,46.5,16.6,0.3,28.7,2062.0,1855.0,783.0,266288.29,3405302.0,0.3072727272727282,13.66666666666668,25.0,12.0,139.36,0.0,0.0,0.0,0.0,0.0,5005.0,0.0,8.95,carga1,exp_05
