event_name,timestamp,session_id,database_name,process_type,run_name,severity,error_number,message,command,duration,cpu_time,logical_reads,writes,wait_type
lock_released,2026-09-11 08:48:40.907,82.0,0,UNKNOWN,10,,,,,,,,,
lock_released,2026-09-11 08:48:40.907,82.0,0,UNKNOWN,10,,,,,,,,,
lock_acquired,2026-09-11 08:48:45.934,82.0,0,UNKNOWN,10,,,,,,,,,
lock_acquired,2026-09-11 08:48:45.934,83.0,0,UNKNOWN,10,,,,,,,,,
lock_acquired,2026-09-11 08:48:45.934,80.0,0,UNKNOWN,10,,,,,,,,,
lock_acquired,2026-09-11 08:48:45.934,83.0,0,UNKNOWN,10,,,,,,,,,
lock_acquired,2026-09-11 08:48:45.934,77.0,0,UNKNOWN,10,,,,,,,,,
lock_acquired,2026-09-11 08:48:45.934,82.0,0,UNKNOWN,10,,,,,,,,,
lock_acquired,2026-09-11 08:48:45.934,77.0,0,UNKNOWN,10,,,,,,,,,
lock_acquired,2026-09-11 08:48:45.934,81.0,0,UNKNOWN,10,,,,,,,,,
lock_acquired,2026-09-11 08:48:45.934,83.0,0,UNKNOWN,10,,,,,,,,,
lock_acquired,2026-09-11 08:48:45.934,80.0,0,UNKNOWN,10,,,,,,,,,
lock_acquired,2026-09-11 08:48:45.934,80.0,0,UNKNOWN,10,,,,,,,,,
lock_acquired,2026-09-11 08:48:45.934,81.0,0,UNKNOWN,10,,,,,,,,,
lock_released,2026-09-11 08:48:45.934,84.0,0,UNKNOWN,10,,,,,,,,,
lock_released,2026-09-11 08:48:45.934,80.0,0,UNKNOWN,10,,,,,,,,,
lock_released,2026-09-11 08:48:45.934,78.0,0,UNKNOWN,10,,,,,,,,,
lock_released,2026-09-11 08:48:45.934,80.0,0,UNKNOWN,10,,,,,,,,,
lock_released,2026-09-11 08:48:45.934,82.0,0,UNKNOWN,10,,,,,,,,,
lock_released,2026-09-11 08:48:45.934,77.0,0,UNKNOWN,10,,,,,,,,,
lock_released,2026-09-11 08:48:45.934,84.0,0,UNKNOWN,10,,,,,,,,,
lock_released,2026-09-11 08:48:45.934,78.0,0,UNKNOWN,10,,,,,,,,,
lock_released,2026-09-11 08:48:45.934,86.0,0,UNKNOWN,10,,,,,,,,,
lock_released,2026-09-11 08:48:45.934,80.0,0,UNKNOWN,10,,,,,,,,,
lock_released,2026-09-11 08:48:45.934,83.0,0,UNKNOWN,10,,,,,,,,,
lock_released,2026-09-11 08:48:45.934,83.0,0,UNKNOWN,10,,,,,,,,,
lock_released,2026-09-11 08:48:45.934,78.0,0,UNKNOWN,10,,,,,,,,,
lock_released,2026-09-11 08:48:45.934,85.0,0,UNKNOWN,10,,,,,,,,,
login,2026-09-11 08:48:50.968,87.0,SteelNort,UNKNOWN,10,,,,,,,,,
login,2026-09-11 08:48:50.968,88.0,SteelNort,UNKNOWN,10,,,,,,,,,
login,2026-09-11 08:48:50.968,89.0,SteelNort,UNKNOWN,10,,,,,,,,,
login,2026-09-11 08:48:50.968,90.0,SteelNort,UNKNOWN,10,,,,,,,,,
login,2026-09-11 08:48:50.968,91.0,SteelNort,UNKNOWN,10,,,,,,,,,
lock_acquired,2026-09-11 08:48:50.968,84.0,0,UNKNOWN,10,,,,,,,,,
lock_acquired,2026-09-11 08:48:50.968,76.0,0,UNKNOWN,10,,,,,,,,,
lock_acquired,2026-09-11 08:48:50.968,85.0,0,UNKNOWN,10,,,,,,,,,
lock_acquired,2026-09-11 08:48:50.968,85.0,0,UNKNOWN,10,,,,,,,,,
lock_acquired,2026-09-11 08:48:50.968,86.0,0,UNKNOWN,10,,,,,,,,,
lock_acquired,2026-09-11 08:48:50.968,77.0,0,UNKNOWN,10,,,,,,,,,
lock_acquired,2026-09-11 08:48:50.968,84.0,0,UNKNOWN,10,,,,,,,,,
lock_acquired,2026-09-11 08:48:50.968,86.0,0,UNKNOWN,10,,,,,,,,,
lock_acquired,2026-09-11 08:48:50.968,78.0,0,UNKNOWN,10,,,,,,,,,
lock_acquired,2026-09-11 08:48:50.968,76.0,0,UNKNOWN,10,,,,,,,,,
lock_acquired,2026-09-11 08:48:50.968,80.0,0,UNKNOWN,10,,,,,,,,,
lock_released,2026-09-11 08:48:50.968,82.0,0,UNKNOWN,10,,,,,,,,,
lock_released,2026-09-11 08:48:50.968,83.0,0,UNKNOWN,10,,,,,,,,,
lock_released,2026-09-11 08:48:50.968,83.0,0,UNKNOWN,10,,,,,,,,,
lock_released,2026-09-11 08:48:50.968,77.0,0,UNKNOWN,10,,,,,,,,,
lock_released,2026-09-11 08:48:50.968,82.0,0,UNKNOWN,10,,,,,,,,,
lock_released,2026-09-11 08:48:50.968,77.0,0,UNKNOWN,10,,,,,,,,,
lock_released,2026-09-11 08:48:50.968,81.0,0,UNKNOWN,10,,,,,,,,,
lock_released,2026-09-11 08:48:50.968,83.0,0,UNKNOWN,10,,,,,,,,,
login,2026-09-11 08:48:56.022,92.0,SteelNort,UNKNOWN,10,,,,,,,,,
lock_acquired,2026-09-11 08:48:56.022,76.0,0,UNKNOWN,10,,,,,,,,,
lock_acquired,2026-09-11 08:48:56.022,80.0,0,UNKNOWN,10,,,,,,,,,
lock_acquired,2026-09-11 08:48:56.022,81.0,0,UNKNOWN,10,,,,,,,,,
lock_acquired,2026-09-11 08:48:56.022,82.0,0,UNKNOWN,10,,,,,,,,,
lock_released,2026-09-11 08:48:56.022,76.0,0,UNKNOWN,10,,,,,,,,,
lock_released,2026-09-11 08:48:56.022,86.0,0,UNKNOWN,10,,,,,,,,,
lock_released,2026-09-11 08:48:56.022,80.0,0,UNKNOWN,10,,,,,,,,,
lock_released,2026-09-11 08:48:56.022,77.0,0,UNKNOWN,10,,,,,,,,,
lock_released,2026-09-11 08:48:56.022,84.0,0,UNKNOWN,10,,,,,,,,,
lock_released,2026-09-11 08:48:56.022,86.0,0,UNKNOWN,10,,,,,,,,,
lock_released,2026-09-11 08:48:56.022,78.0,0,UNKNOWN,10,,,,,,,,,
lock_released,2026-09-11 08:48:56.022,80.0,0,UNKNOWN,10,,,,,,,,,
lock_released,2026-09-11 08:48:56.022,80.0,0,UNKNOWN,10,,,,,,,,,
lock_acquired,2026-09-11 08:49:01.088,82.0,0,UNKNOWN,10,,,,,,,,,
lock_acquired,2026-09-11 08:49:01.088,77.0,0,UNKNOWN,10,,,,,,,,,
lock_acquired,2026-09-11 08:49:01.088,82.0,0,UNKNOWN,10,,,,,,,,,
lock_acquired,2026-09-11 08:49:01.088,82.0,0,UNKNOWN,10,,,,,,,,,
lock_acquired,2026-09-11 08:49:01.088,86.0,0,UNKNOWN,10,,,,,,,,,
lock_acquired,2026-09-11 08:49:01.088,78.0,0,UNKNOWN,10,,,,,,,,,
lock_acquired,2026-09-11 08:49:01.088,78.0,0,UNKNOWN,10,,,,,,,,,
lock_released,2026-09-11 08:49:01.088,84.0,0,UNKNOWN,10,,,,,,,,,
lock_released,2026-09-11 08:49:01.088,85.0,0,UNKNOWN,10,,,,,,,,,
lock_released,2026-09-11 08:49:01.088,85.0,0,UNKNOWN,10,,,,,,,,,
lock_released,2026-09-11 08:49:01.088,81.0,0,UNKNOWN,10,,,,,,,,,
lock_released,2026-09-11 08:49:01.088,82.0,0,UNKNOWN,10,,,,,,,,,
lock_released,2026-09-11 08:49:01.088,76.0,0,UNKNOWN,10,,,,,,,,,
lock_released,2026-09-11 08:49:01.088,80.0,0,UNKNOWN,10,,,,,,,,,
lock_released,2026-09-11 08:49:01.088,80.0,0,UNKNOWN,10,,,,,,,,,
lock_released,2026-09-11 08:49:01.088,81.0,0,UNKNOWN,10,,,,,,,,,
login,2026-09-11 08:49:06.105,93.0,SteelNort,UNKNOWN,10,,,,,,,,,
lock_acquired,2026-09-11 08:49:06.105,84.0,0,UNKNOWN,10,,,,,,,,,
lock_acquired,2026-09-11 08:49:06.105,78.0,0,UNKNOWN,10,,,,,,,,,
lock_acquired,2026-09-11 08:49:06.105,78.0,0,UNKNOWN,10,,,,,,,,,
lock_acquired,2026-09-11 08:49:06.105,86.0,0,UNKNOWN,10,,,,,,,,,
lock_acquired,2026-09-11 08:49:06.105,82.0,0,UNKNOWN,10,,,,,,,,,
lock_acquired,2026-09-11 08:49:06.105,76.0,0,UNKNOWN,10,,,,,,,,,
lock_acquired,2026-09-11 08:49:06.105,83.0,0,UNKNOWN,10,,,,,,,,,
lock_acquired,2026-09-11 08:49:06.105,84.0,0,UNKNOWN,10,,,,,,,,,
lock_acquired,2026-09-11 08:49:06.105,85.0,0,UNKNOWN,10,,,,,,,,,
lock_acquired,2026-09-11 08:49:06.105,83.0,0,UNKNOWN,10,,,,,,,,,
lock_acquired,2026-09-11 08:49:06.105,85.0,0,UNKNOWN,10,,,,,,,,,
lock_acquired,2026-09-11 08:49:06.105,76.0,0,UNKNOWN,10,,,,,,,,,
lock_acquired,2026-09-11 08:49:06.105,77.0,0,UNKNOWN,10,,,,,,,,,
lock_released,2026-09-11 08:49:06.105,82.0,0,UNKNOWN,10,,,,,,,,,
lock_released,2026-09-11 08:49:06.105,77.0,0,UNKNOWN,10,,,,,,,,,
lock_released,2026-09-11 08:49:06.105,82.0,0,UNKNOWN,10,,,,,,,,,
lock_released,2026-09-11 08:49:06.105,82.0,0,UNKNOWN,10,,,,,,,,,
lock_released,2026-09-11 08:49:06.105,78.0,0,UNKNOWN,10,,,,,,,,,
lock_released,2026-09-11 08:49:06.105,76.0,0,UNKNOWN,10,,,,,,,,,
lock_released,2026-09-11 08:49:06.105,78.0,0,UNKNOWN,10,,,,,,,,,
lock_acquired,2026-09-11 08:49:11.138,76.0,0,UNKNOWN,10,,,,,,,,,
lock_acquired,2026-09-11 08:49:11.138,82.0,0,UNKNOWN,10,,,,,,,,,
lock_acquired,2026-09-11 08:49:11.138,80.0,0,UNKNOWN,10,,,,,,,,,
lock_acquired,2026-09-11 08:49:11.138,85.0,0,UNKNOWN,10,,,,,,,,,
lock_acquired,2026-09-11 08:49:11.138,77.0,0,UNKNOWN,10,,,,,,,,,
lock_acquired,2026-09-11 08:49:11.138,76.0,0,UNKNOWN,10,,,,,,,,,
lock_acquired,2026-09-11 08:49:11.138,80.0,0,UNKNOWN,10,,,,,,,,,
lock_released,2026-09-11 08:49:11.138,76.0,0,UNKNOWN,10,,,,,,,,,
lock_released,2026-09-11 08:49:11.138,77.0,0,UNKNOWN,10,,,,,,,,,
lock_released,2026-09-11 08:49:11.138,83.0,0,UNKNOWN,10,,,,,,,,,
lock_released,2026-09-11 08:49:11.138,85.0,0,UNKNOWN,10,,,,,,,,,
lock_released,2026-09-11 08:49:11.138,83.0,0,UNKNOWN,10,,,,,,,,,
lock_released,2026-09-11 08:49:11.138,85.0,0,UNKNOWN,10,,,,,,,,,
lock_released,2026-09-11 08:49:11.138,76.0,0,UNKNOWN,10,,,,,,,,,
logout,2026-09-11 08:49:16.158,93.0,0,UNKNOWN,10,,,,,,,,,
lock_acquired,2026-09-11 08:49:16.158,76.0,0,UNKNOWN,10,,,,,,,,,
lock_acquired,2026-09-11 08:49:16.158,77.0,0,UNKNOWN,10,,,,,,,,,
lock_acquired,2026-09-11 08:49:16.158,76.0,0,UNKNOWN,10,,,,,,,,,
lock_acquired,2026-09-11 08:49:16.158,84.0,0,UNKNOWN,10,,,,,,,,,
lock_acquired,2026-09-11 08:49:16.158,83.0,0,UNKNOWN,10,,,,,,,,,
lock_acquired,2026-09-11 08:49:16.158,83.0,0,UNKNOWN,10,,,,,,,,,
lock_acquired,2026-09-11 08:49:16.158,85.0,0,UNKNOWN,10,,,,,,,,,
lock_acquired,2026-09-11 08:49:16.158,85.0,0,UNKNOWN,10,,,,,,,,,
lock_acquired,2026-09-11 08:49:16.158,86.0,0,UNKNOWN,10,,,,,,,,,
lock_acquired,2026-09-11 08:49:16.158,84.0,0,UNKNOWN,10,,,,,,,,,
lock_released,2026-09-11 08:49:16.158,78.0,0,UNKNOWN,10,,,,,,,,,
lock_released,2026-09-11 08:49:16.158,78.0,0,UNKNOWN,10,,,,,,,,,
lock_released,2026-09-11 08:49:16.158,86.0,0,UNKNOWN,10,,,,,,,,,
lock_released,2026-09-11 08:49:16.158,82.0,0,UNKNOWN,10,,,,,,,,,
lock_released,2026-09-11 08:49:16.158,76.0,0,UNKNOWN,10,,,,,,,,,
lock_released,2026-09-11 08:49:16.158,82.0,0,UNKNOWN,10,,,,,,,,,
lock_released,2026-09-11 08:49:16.158,85.0,0,UNKNOWN,10,,,,,,,,,
lock_released,2026-09-11 08:49:16.158,84.0,0,UNKNOWN,10,,,,,,,,,
lock_released,2026-09-11 08:49:16.158,86.0,0,UNKNOWN,10,,,,,,,,,
lock_released,2026-09-11 08:49:16.158,77.0,0,UNKNOWN,10,,,,,,,,,
lock_released,2026-09-11 08:49:16.158,76.0,0,UNKNOWN,10,,,,,,,,,
lock_acquired,2026-09-11 08:49:21.190,85.0,0,UNKNOWN,10,,,,,,,,,
lock_acquired,2026-09-11 08:49:21.190,85.0,0,UNKNOWN,10,,,,,,,,,
lock_acquired,2026-09-11 08:49:21.190,82.0,0,UNKNOWN,10,,,,,,,,,
lock_acquired,2026-09-11 08:49:21.190,80.0,0,UNKNOWN,10,,,,,,,,,
lock_acquired,2026-09-11 08:49:21.190,86.0,0,UNKNOWN,10,,,,,,,,,
lock_acquired,2026-09-11 08:49:21.190,82.0,0,UNKNOWN,10,,,,,,,,,
lock_acquired,2026-09-11 08:49:21.190,78.0,0,UNKNOWN,10,,,,,,,,,
lock_acquired,2026-09-11 08:49:21.190,84.0,0,UNKNOWN,10,,,,,,,,,
lock_acquired,2026-09-11 08:49:21.190,78.0,0,UNKNOWN,10,,,,,,,,,
lock_released,2026-09-11 08:49:21.190,84.0,0,UNKNOWN,10,,,,,,,,,
lock_released,2026-09-11 08:49:21.190,76.0,0,UNKNOWN,10,,,,,,,,,
lock_released,2026-09-11 08:49:21.190,77.0,0,UNKNOWN,10,,,,,,,,,
lock_released,2026-09-11 08:49:21.190,80.0,0,UNKNOWN,10,,,,,,,,,
lock_released,2026-09-11 08:49:21.190,76.0,0,UNKNOWN,10,,,,,,,,,
lock_released,2026-09-11 08:49:21.190,84.0,0,UNKNOWN,10,,,,,,,,,
lock_released,2026-09-11 08:49:21.190,85.0,0,UNKNOWN,10,,,,,,,,,
lock_released,2026-09-11 08:49:21.190,85.0,0,UNKNOWN,10,,,,,,,,,
lock_released,2026-09-11 08:49:21.190,86.0,0,UNKNOWN,10,,,,,,,,,
lock_released,2026-09-11 08:49:21.190,84.0,0,UNKNOWN,10,,,,,,,,,
lock_acquired,2026-09-11 08:49:26.228,84.0,0,UNKNOWN,10,,,,,,,,,
lock_acquired,2026-09-11 08:49:26.228,86.0,0,UNKNOWN,10,,,,,,,,,
lock_acquired,2026-09-11 08:49:26.228,81.0,0,UNKNOWN,10,,,,,,,,,
lock_acquired,2026-09-11 08:49:26.228,77.0,0,UNKNOWN,10,,,,,,,,,
lock_acquired,2026-09-11 08:49:26.228,77.0,0,UNKNOWN,10,,,,,,,,,
lock_acquired,2026-09-11 08:49:26.228,86.0,0,UNKNOWN,10,,,,,,,,,
lock_acquired,2026-09-11 08:49:26.228,81.0,0,UNKNOWN,10,,,,,,,,,
lock_released,2026-09-11 08:49:26.228,82.0,0,UNKNOWN,10,,,,,,,,,
lock_released,2026-09-11 08:49:26.228,80.0,0,UNKNOWN,10,,,,,,,,,
lock_released,2026-09-11 08:49:26.228,86.0,0,UNKNOWN,10,,,,,,,,,
lock_released,2026-09-11 08:49:26.228,80.0,0,UNKNOWN,10,,,,,,,,,
lock_released,2026-09-11 08:49:26.228,78.0,0,UNKNOWN,10,,,,,,,,,
lock_released,2026-09-11 08:49:26.228,84.0,0,UNKNOWN,10,,,,,,,,,
lock_released,2026-09-11 08:49:26.228,78.0,0,UNKNOWN,10,,,,,,,,,
lock_acquired,2026-09-11 08:49:31.248,82.0,0,UNKNOWN,10,,,,,,,,,
lock_acquired,2026-09-11 08:49:31.248,86.0,0,UNKNOWN,10,,,,,,,,,
lock_acquired,2026-09-11 08:49:31.248,80.0,0,UNKNOWN,10,,,,,,,,,
lock_acquired,2026-09-11 08:49:31.248,82.0,0,UNKNOWN,10,,,,,,,,,
lock_acquired,2026-09-11 08:49:31.248,77.0,0,UNKNOWN,10,,,,,,,,,
lock_acquired,2026-09-11 08:49:31.248,84.0,0,UNKNOWN,10,,,,,,,,,
lock_acquired,2026-09-11 08:49:31.248,77.0,0,UNKNOWN,10,,,,,,,,,
lock_acquired,2026-09-11 08:49:31.248,85.0,0,UNKNOWN,10,,,,,,,,,
lock_acquired,2026-09-11 08:49:31.248,80.0,0,UNKNOWN,10,,,,,,,,,
lock_acquired,2026-09-11 08:49:31.248,85.0,0,UNKNOWN,10,,,,,,,,,
lock_released,2026-09-11 08:49:31.248,85.0,0,UNKNOWN,10,,,,,,,,,
lock_released,2026-09-11 08:49:31.248,85.0,0,UNKNOWN,10,,,,,,,,,
lock_released,2026-09-11 08:49:31.248,86.0,0,UNKNOWN,10,,,,,,,,,
lock_released,2026-09-11 08:49:31.248,77.0,0,UNKNOWN,10,,,,,,,,,
lock_released,2026-09-11 08:49:31.248,77.0,0,UNKNOWN,10,,,,,,,,,
lock_released,2026-09-11 08:49:31.248,83.0,0,UNKNOWN,10,,,,,,,,,
lock_released,2026-09-11 08:49:31.248,83.0,0,UNKNOWN,10,,,,,,,,,
lock_acquired,2026-09-11 08:49:36.283,76.0,0,UNKNOWN,10,,,,,,,,,
lock_acquired,2026-09-11 08:49:36.283,78.0,0,UNKNOWN,10,,,,,,,,,
lock_acquired,2026-09-11 08:49:36.283,76.0,0,UNKNOWN,10,,,,,,,,,
lock_released,2026-09-11 08:49:36.283,82.0,0,UNKNOWN,10,,,,,,,,,
lock_released,2026-09-11 08:49:36.283,86.0,0,UNKNOWN,10,,,,,,,,,
lock_released,2026-09-11 08:49:36.283,82.0,0,UNKNOWN,10,,,,,,,,,
lock_released,2026-09-11 08:49:36.283,77.0,0,UNKNOWN,10,,,,,,,,,
lock_released,2026-09-11 08:49:36.283,84.0,0,UNKNOWN,10,,,,,,,,,
lock_released,2026-09-11 08:49:36.283,86.0,0,UNKNOWN,10,,,,,,,,,
lock_released,2026-09-11 08:49:36.283,82.0,0,UNKNOWN,10,,,,,,,,,
lock_released,2026-09-11 08:49:36.283,77.0,0,UNKNOWN,10,,,,,,,,,
lock_released,2026-09-11 08:49:36.283,85.0,0,UNKNOWN,10,,,,,,,,,
lock_released,2026-09-11 08:49:36.283,85.0,0,UNKNOWN,10,,,,,,,,,
login,2026-09-11 08:49:41.311,93.0,SteelNort,UNKNOWN,10,,,,,,,,,
lock_acquired,2026-09-11 08:49:41.311,84.0,0,UNKNOWN,10,,,,,,,,,
lock_acquired,2026-09-11 08:49:41.311,86.0,0,UNKNOWN,10,,,,,,,,,
lock_acquired,2026-09-11 08:49:41.311,86.0,0,UNKNOWN,10,,,,,,,,,
lock_acquired,2026-09-11 08:49:41.311,77.0,0,UNKNOWN,10,,,,,,,,,
lock_acquired,2026-09-11 08:49:41.311,82.0,0,UNKNOWN,10,,,,,,,,,
lock_acquired,2026-09-11 08:49:41.311,86.0,0,UNKNOWN,10,,,,,,,,,
lock_acquired,2026-09-11 08:49:41.311,76.0,0,UNKNOWN,10,,,,,,,,,
lock_acquired,2026-09-11 08:49:41.311,83.0,0,UNKNOWN,10,,,,,,,,,
lock_acquired,2026-09-11 08:49:41.311,83.0,0,UNKNOWN,10,,,,,,,,,
lock_acquired,2026-09-11 08:49:41.311,77.0,0,UNKNOWN,10,,,,,,,,,
lock_acquired,2026-09-11 08:49:41.311,84.0,0,UNKNOWN,10,,,,,,,,,
lock_released,2026-09-11 08:49:41.311,84.0,0,UNKNOWN,10,,,,,,,,,
lock_released,2026-09-11 08:49:41.311,80.0,0,UNKNOWN,10,,,,,,,,,
lock_released,2026-09-11 08:49:41.311,80.0,0,UNKNOWN,10,,,,,,,,,
lock_released,2026-09-11 08:49:41.311,78.0,0,UNKNOWN,10,,,,,,,,,
lock_acquired,2026-09-11 08:49:46.332,78.0,0,UNKNOWN,10,,,,,,,,,
lock_acquired,2026-09-11 08:49:46.332,78.0,0,UNKNOWN,10,,,,,,,,,
lock_acquired,2026-09-11 08:49:46.332,82.0,0,UNKNOWN,10,,,,,,,,,
lock_acquired,2026-09-11 08:49:46.332,76.0,0,UNKNOWN,10,,,,,,,,,
lock_acquired,2026-09-11 08:49:46.332,77.0,0,UNKNOWN,10,,,,,,,,,
lock_acquired,2026-09-11 08:49:46.332,81.0,0,UNKNOWN,10,,,,,,,,,
lock_acquired,2026-09-11 08:49:46.332,82.0,0,UNKNOWN,10,,,,,,,,,
lock_acquired,2026-09-11 08:49:46.332,81.0,0,UNKNOWN,10,,,,,,,,,
lock_acquired,2026-09-11 08:49:46.332,84.0,0,UNKNOWN,10,,,,,,,,,
lock_acquired,2026-09-11 08:49:46.332,77.0,0,UNKNOWN,10,,,,,,,,,
lock_released,2026-09-11 08:49:46.332,84.0,0,UNKNOWN,10,,,,,,,,,
lock_released,2026-09-11 08:49:46.332,86.0,0,UNKNOWN,10,,,,,,,,,
lock_released,2026-09-11 08:49:46.332,86.0,0,UNKNOWN,10,,,,,,,,,
lock_released,2026-09-11 08:49:46.332,76.0,0,UNKNOWN,10,,,,,,,,,
lock_released,2026-09-11 08:49:46.332,81.0,0,UNKNOWN,10,,,,,,,,,
lock_released,2026-09-11 08:49:46.332,69.0,0,UNKNOWN,10,,,,,,,,,
