timestamp,active_requests,active_sessions,api_latency_ms,api_status,auditoria_locks,batch_requests_per_sec,buffer_cache_hit_ratio,caja_locks,cost_threshold,cpu_idl,cpu_stl,cpu_sys,cpu_usr,cpu_wai,database_size_mb,deadlocks_per_sec,detalle_venta_locks,disk_read_per_sec,disk_write_per_sec,idle_sessions,inventario_locks,kardex_locks,load1,load15,load5,lock_waits,long_queries_x,long_transactions_x,max_server_memory,memory_available_mb,memory_percent,memory_used_mb,movimiento_caja_locks,net_recv_per_sec,net_send_per_sec,page_life_expectancy,page_reads_per_sec,page_writes_per_sec,products_count,rollbacks_per_sec,sales_count,sql_compilations_per_sec,total_locks,total_reads,total_writes,transactions_per_sec,user_connections_setting,venta_locks,cpu_total,events_login_count,events_logout_count,events_wait_count,events_lock_count,events_batch_count,long_queries_y,long_transactions_y,query_duration_max_ms,query_duration_avg_ms,cpu_time_sum_ms,logical_reads_sum,writes_sum,wait_lck_count,wait_io_count,wait_log_count,distinct_sessions_count,query_count,wait_count,lock_event_count,error_count,duration_max_ms,duration_avg_ms,requests_per_session
2026-09-23 11:04:37,15.0,19.0,0.0,0.0,0.0,,100.0,0.0,,59.4,0.0,21.0,16.3,0.0,0.0,0.0,0.0,30937.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,,1696.0,89.5,14451.0,0.0,1307.0,1254.0,346.0,,,0.0,,0.0,,4.0,,,,,0.0,37.3,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.7894736842105263
2026-09-23 11:04:42,17.0,22.0,0.0,0.0,0.0,0.0,100.0,0.0,,59.0,0.0,24.2,15.1,0.0,0.0,0.0,0.0,121194.0,652325.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,,1648.0,89.8,14500.0,0.0,1326667.0,14477.0,352.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,6.8,105.4,,0.0,39.3,0,0,0,6,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,6,0,0.0,0.0,0.7727272727272727
2026-09-23 11:04:48,17.0,22.0,4688.0,0.0,0.0,0.0,100.0,0.0,,48.1,0.0,35.2,14.6,0.0,0.0,0.0,0.0,195610.0,663653.0,18.0,0.0,0.0,1.04,0.07,0.21,0.0,14.0,14.0,,1629.0,89.9,14519.0,0.0,711547.0,8543.0,357.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,15.666666666666666,215.27,,0.0,49.800000000000004,0,0,0,6,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,6,0,0.0,0.0,0.7727272727272727
2026-09-23 11:04:53,17.0,22.0,4688.0,0.0,0.0,0.0,100.0,0.0,,45.8,0.0,36.2,15.9,0.0,0.0,0.0,0.0,425813.0,940759.0,19.0,0.0,0.0,0.96,0.07,0.21,0.0,14.0,14.0,,1547.0,90.4,14601.0,0.0,679903.0,19711.0,362.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,18.0,187.72,,0.0,52.1,0,0,0,6,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,6,0,0.0,0.0,0.7727272727272727
2026-09-23 11:04:58,16.0,22.0,4688.0,0.0,0.0,0.0,100.0,0.0,,50.0,0.0,34.0,13.4,0.0,0.0,0.0,0.0,233438.0,724934.0,21.0,0.0,0.0,0.88,0.07,0.21,0.0,14.0,14.0,,1552.0,90.4,14596.0,0.0,693550.0,9882.0,367.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,17.2,227.48,,0.0,47.4,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0.0,0.0,0.7272727272727273
2026-09-23 11:05:03,16.0,22.0,4046.0,0.0,0.0,0.0,100.0,0.0,,41.0,0.0,36.7,19.9,0.0,0.0,0.0,0.0,445834.0,2913335.0,20.0,0.0,0.0,0.81,0.07,0.2,0.0,14.0,14.0,,1359.0,91.6,14788.0,0.0,815513.0,7480.0,372.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,18.2,229.87,,0.0,56.6,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.7272727272727273
2026-09-23 11:05:08,17.0,22.0,4046.0,0.0,0.0,0.0,100.0,0.0,,42.5,0.0,35.4,20.1,0.0,0.0,0.0,0.0,984582.0,2688945.0,20.0,0.0,0.0,0.74,0.07,0.2,0.0,14.0,14.0,,1178.0,92.7,14970.0,0.0,2218.0,3181.0,377.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,19.684,273.36,,0.0,55.5,0,0,0,4,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,4,0,0.0,0.0,0.7727272727272727
2026-09-23 11:05:14,16.0,22.0,4061.0,0.0,0.0,0.0,100.0,0.0,,48.8,0.0,35.0,14.6,0.0,0.0,0.0,0.0,1024930.0,1080170.0,20.0,0.0,0.0,0.69,0.07,0.2,0.0,14.0,14.0,,1297.0,92.0,14850.0,0.0,1841.0,2438.0,383.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,16.5,230.54,,0.0,49.6,0,0,0,4,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,4,0,0.0,0.0,0.7272727272727273
2026-09-23 11:05:19,17.0,22.0,4061.0,0.0,0.0,0.0,100.0,0.0,,49.5,0.0,33.3,15.0,0.0,0.0,0.0,0.0,275658.0,767488.0,20.0,0.0,0.0,0.63,0.07,0.19,2.0,14.0,14.0,,1423.0,91.2,14724.0,0.0,150192.0,22709.0,388.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,18.0,231.4,,0.0,48.3,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0.0,0.0,0.7727272727272727
2026-09-23 11:05:24,16.0,22.0,4061.0,0.0,0.0,0.0,100.0,0.0,,51.7,0.0,32.0,14.2,0.0,0.0,0.0,0.0,331208.0,1007378.0,19.0,0.0,0.0,0.66,0.07,0.21,0.0,14.0,14.0,,1728.0,89.3,14419.0,0.0,7898.0,9043.0,393.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,17.2,211.83,,0.0,46.2,0,0,0,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,0.0,0.0,0.7272727272727273
